,epoch,test_accuracy,train_loss,test_loss
0,0,73.42,"tensor(3106.3542, device='cuda:0', grad_fn=<AddBackward0>)",40.51528209447861
1,1,73.0,"tensor(2314.8289, device='cuda:0', grad_fn=<AddBackward0>)",45.76820135116577
2,2,73.39,"tensor(2227.5127, device='cuda:0', grad_fn=<AddBackward0>)",44.67988288402557
3,3,73.91,"tensor(2185.5774, device='cuda:0', grad_fn=<AddBackward0>)",43.89268583059311
4,4,73.7,"tensor(2150.2810, device='cuda:0', grad_fn=<AddBackward0>)",43.34853953123093
5,5,73.59,"tensor(2118.2957, device='cuda:0', grad_fn=<AddBackward0>)",42.97872346639633
6,6,73.79,"tensor(2088.4021, device='cuda:0', grad_fn=<AddBackward0>)",42.82096207141876
7,7,74.01,"tensor(2059.5222, device='cuda:0', grad_fn=<AddBackward0>)",42.5700021982193
8,8,74.39,"tensor(2031.3146, device='cuda:0', grad_fn=<AddBackward0>)",42.483013689517975
9,9,74.1,"tensor(2003.6299, device='cuda:0', grad_fn=<AddBackward0>)",42.516636967659
10,10,74.41,"tensor(1976.3868, device='cuda:0', grad_fn=<AddBackward0>)",42.55666333436966
11,11,74.39,"tensor(1949.8109, device='cuda:0', grad_fn=<AddBackward0>)",42.44517463445664
12,12,74.51,"tensor(1923.4557, device='cuda:0', grad_fn=<AddBackward0>)",42.462371468544006
13,13,74.29,"tensor(1897.4489, device='cuda:0', grad_fn=<AddBackward0>)",42.51197409629822
14,14,74.11,"tensor(1872.0209, device='cuda:0', grad_fn=<AddBackward0>)",42.60268795490265
15,15,74.33,"tensor(1846.8441, device='cuda:0', grad_fn=<AddBackward0>)",42.674568235874176
16,16,74.17,"tensor(1822.0399, device='cuda:0', grad_fn=<AddBackward0>)",42.776141583919525
17,17,74.26,"tensor(1797.4219, device='cuda:0', grad_fn=<AddBackward0>)",42.82571494579315
18,18,74.47,"tensor(1772.9985, device='cuda:0', grad_fn=<AddBackward0>)",42.82319670915604
19,19,74.21,"tensor(1749.0040, device='cuda:0', grad_fn=<AddBackward0>)",42.99807149171829
20,20,74.63,"tensor(1725.1517, device='cuda:0', grad_fn=<AddBackward0>)",43.01377487182617
21,21,74.16,"tensor(1701.6597, device='cuda:0', grad_fn=<AddBackward0>)",43.14164060354233
22,22,74.4,"tensor(1678.1755, device='cuda:0', grad_fn=<AddBackward0>)",43.14661806821823
23,23,74.0,"tensor(1655.1589, device='cuda:0', grad_fn=<AddBackward0>)",43.345772445201874
24,24,73.78,"tensor(1632.3898, device='cuda:0', grad_fn=<AddBackward0>)",43.393184542655945
25,25,74.19,"tensor(1609.8076, device='cuda:0', grad_fn=<AddBackward0>)",43.46868830919266
26,26,74.15,"tensor(1587.4146, device='cuda:0', grad_fn=<AddBackward0>)",43.46725505590439
27,27,74.11,"tensor(1565.1989, device='cuda:0', grad_fn=<AddBackward0>)",43.63045626878738
28,28,74.15,"tensor(1543.1422, device='cuda:0', grad_fn=<AddBackward0>)",43.66197311878204
29,29,74.32,"tensor(1521.2902, device='cuda:0', grad_fn=<AddBackward0>)",43.72255098819733
30,30,74.12,"tensor(1499.5723, device='cuda:0', grad_fn=<AddBackward0>)",43.744036257267
31,31,74.08,"tensor(1478.1361, device='cuda:0', grad_fn=<AddBackward0>)",43.817208766937256
32,32,73.97,"tensor(1456.7278, device='cuda:0', grad_fn=<AddBackward0>)",43.85535407066345
33,33,74.02,"tensor(1435.7408, device='cuda:0', grad_fn=<AddBackward0>)",43.90174674987793
34,34,73.95,"tensor(1414.8834, device='cuda:0', grad_fn=<AddBackward0>)",43.93144243955612
35,35,73.77,"tensor(1394.2175, device='cuda:0', grad_fn=<AddBackward0>)",44.00796240568161
36,36,73.64,"tensor(1373.6399, device='cuda:0', grad_fn=<AddBackward0>)",44.019359707832336
37,37,73.58,"tensor(1353.2875, device='cuda:0', grad_fn=<AddBackward0>)",44.02814412117005
38,38,73.6,"tensor(1333.2446, device='cuda:0', grad_fn=<AddBackward0>)",44.03840410709381
39,39,73.57,"tensor(1313.3278, device='cuda:0', grad_fn=<AddBackward0>)",44.04838907718658
40,40,73.67,"tensor(1293.5770, device='cuda:0', grad_fn=<AddBackward0>)",44.036641061306
41,41,73.44,"tensor(1274.0232, device='cuda:0', grad_fn=<AddBackward0>)",44.04714584350586
42,42,73.57,"tensor(1254.6021, device='cuda:0', grad_fn=<AddBackward0>)",43.9907523393631
43,43,73.51,"tensor(1235.5311, device='cuda:0', grad_fn=<AddBackward0>)",44.00588929653168
44,44,73.34,"tensor(1216.5347, device='cuda:0', grad_fn=<AddBackward0>)",43.91329824924469
45,45,73.33,"tensor(1197.7627, device='cuda:0', grad_fn=<AddBackward0>)",43.91650956869125
46,46,73.5,"tensor(1179.1703, device='cuda:0', grad_fn=<AddBackward0>)",43.814607322216034
47,47,73.17,"tensor(1160.6694, device='cuda:0', grad_fn=<AddBackward0>)",43.78824007511139
48,48,73.14,"tensor(1142.3298, device='cuda:0', grad_fn=<AddBackward0>)",43.687337815761566
