,epoch,test_accuracy,train_loss,test_loss
0,0,69.01,"tensor(390.1516, device='cuda:1', grad_fn=<AddBackward0>)",47.74047601222992
1,1,73.13,"tensor(231.8085, device='cuda:1', grad_fn=<AddBackward0>)",34.35918301343918
2,2,75.35,"tensor(183.1414, device='cuda:1', grad_fn=<AddBackward0>)",29.448627412319183
3,3,77.1,"tensor(162.3355, device='cuda:1', grad_fn=<AddBackward0>)",26.96797400712967
4,4,78.05,"tensor(150.2243, device='cuda:1', grad_fn=<AddBackward0>)",25.368798792362213
5,5,78.86,"tensor(141.9108, device='cuda:1', grad_fn=<AddBackward0>)",24.18762356042862
6,6,79.79,"tensor(135.6621, device='cuda:1', grad_fn=<AddBackward0>)",23.2866984307766
7,7,80.07,"tensor(130.8161, device='cuda:1', grad_fn=<AddBackward0>)",22.60237994790077
8,8,80.88,"tensor(126.7360, device='cuda:1', grad_fn=<AddBackward0>)",22.029429078102112
9,9,81.02,"tensor(123.3903, device='cuda:1', grad_fn=<AddBackward0>)",21.53108543157577
10,10,81.16,"tensor(120.5427, device='cuda:1', grad_fn=<AddBackward0>)",21.205370038747787
11,11,81.46,"tensor(118.0722, device='cuda:1', grad_fn=<AddBackward0>)",20.786201536655422
12,12,81.78,"tensor(116.0159, device='cuda:1', grad_fn=<AddBackward0>)",20.500063985586166
13,13,82.09,"tensor(114.1550, device='cuda:1', grad_fn=<AddBackward0>)",20.236877858638763
14,14,82.15,"tensor(112.4547, device='cuda:1', grad_fn=<AddBackward0>)",19.990438371896744
15,15,82.36,"tensor(111.0538, device='cuda:1', grad_fn=<AddBackward0>)",19.75347456336021
16,16,82.36,"tensor(109.5694, device='cuda:1', grad_fn=<AddBackward0>)",19.60399866104126
17,17,82.68,"tensor(108.4654, device='cuda:1', grad_fn=<AddBackward0>)",19.402754843235016
18,18,82.85,"tensor(107.3033, device='cuda:1', grad_fn=<AddBackward0>)",19.213169634342197
19,19,82.77,"tensor(106.1394, device='cuda:1', grad_fn=<AddBackward0>)",19.1245750784874
20,20,83.08,"tensor(105.1177, device='cuda:1', grad_fn=<AddBackward0>)",18.92207139730453
21,21,82.8,"tensor(104.3808, device='cuda:1', grad_fn=<AddBackward0>)",19.002276927232742
22,22,83.38,"tensor(103.5402, device='cuda:1', grad_fn=<AddBackward0>)",18.672591358423237
23,23,83.48,"tensor(102.7522, device='cuda:1', grad_fn=<AddBackward0>)",18.5377037525177
24,24,83.47,"tensor(101.9574, device='cuda:1', grad_fn=<AddBackward0>)",18.4662202000618
25,25,83.57,"tensor(101.1558, device='cuda:1', grad_fn=<AddBackward0>)",18.35183894634247
26,26,83.49,"tensor(100.4086, device='cuda:1', grad_fn=<AddBackward0>)",18.28591251373291
27,27,83.69,"tensor(99.7426, device='cuda:1', grad_fn=<AddBackward0>)",18.18659028410912
28,28,83.82,"tensor(99.2885, device='cuda:1', grad_fn=<AddBackward0>)",18.07221481204033
29,29,83.83,"tensor(98.5830, device='cuda:1', grad_fn=<AddBackward0>)",17.97806680202484
30,30,83.89,"tensor(98.0083, device='cuda:1', grad_fn=<AddBackward0>)",17.898839443922043
31,31,84.1,"tensor(97.3698, device='cuda:1', grad_fn=<AddBackward0>)",17.83570659160614
32,32,84.14,"tensor(96.8789, device='cuda:1', grad_fn=<AddBackward0>)",17.682393550872803
33,33,84.08,"tensor(96.4738, device='cuda:1', grad_fn=<AddBackward0>)",17.670482516288757
34,34,84.21,"tensor(95.8740, device='cuda:1', grad_fn=<AddBackward0>)",17.568216860294342
35,35,84.45,"tensor(95.4266, device='cuda:1', grad_fn=<AddBackward0>)",17.507468789815903
36,36,84.29,"tensor(94.8252, device='cuda:1', grad_fn=<AddBackward0>)",17.41619500517845
37,37,84.27,"tensor(94.2616, device='cuda:1', grad_fn=<AddBackward0>)",17.43333488702774
38,38,84.45,"tensor(94.0341, device='cuda:1', grad_fn=<AddBackward0>)",17.321147069334984
39,39,84.75,"tensor(93.5228, device='cuda:1', grad_fn=<AddBackward0>)",17.240316212177277
40,40,84.57,"tensor(92.9951, device='cuda:1', grad_fn=<AddBackward0>)",17.156523019075394
41,41,84.46,"tensor(92.6384, device='cuda:1', grad_fn=<AddBackward0>)",17.16323697566986
42,42,84.76,"tensor(92.0917, device='cuda:1', grad_fn=<AddBackward0>)",17.033022075891495
43,43,84.72,"tensor(91.6954, device='cuda:1', grad_fn=<AddBackward0>)",17.00608305633068
44,44,84.39,"tensor(91.3701, device='cuda:1', grad_fn=<AddBackward0>)",17.08708882331848
45,45,84.96,"tensor(90.9245, device='cuda:1', grad_fn=<AddBackward0>)",16.89186692237854
