,epoch,test_accuracy,train_loss,test_loss
0,0,60.99,"tensor(5590.4653, device='cuda:4', grad_fn=<AddBackward0>)",62.94305670261383
1,1,51.95,"tensor(4263.8491, device='cuda:4', grad_fn=<AddBackward0>)",68.16813862323761
2,2,47.93,"tensor(3829.9561, device='cuda:4', grad_fn=<AddBackward0>)",66.51432144641876
3,3,50.35,"tensor(3505.0283, device='cuda:4', grad_fn=<AddBackward0>)",62.34314680099487
4,4,54.1,"tensor(3222.3250, device='cuda:4', grad_fn=<AddBackward0>)",57.58948278427124
5,5,60.09,"tensor(2979.4688, device='cuda:4', grad_fn=<AddBackward0>)",52.77304363250733
6,6,64.45,"tensor(2777.1587, device='cuda:4', grad_fn=<AddBackward0>)",48.65780746936798
7,7,65.63,"tensor(2616.0676, device='cuda:4', grad_fn=<AddBackward0>)",45.40123492479324
8,8,66.22,"tensor(2495.4724, device='cuda:4', grad_fn=<AddBackward0>)",42.97136330604553
9,9,66.92,"tensor(2412.5037, device='cuda:4', grad_fn=<AddBackward0>)",41.14770847558975
10,10,67.68,"tensor(2360.3794, device='cuda:4', grad_fn=<AddBackward0>)",39.65305215120316
11,11,68.14,"tensor(2326.7939, device='cuda:4', grad_fn=<AddBackward0>)",38.47229105234146
12,12,68.54,"tensor(2301.2012, device='cuda:4', grad_fn=<AddBackward0>)",37.53621327877045
13,13,69.2,"tensor(2278.6699, device='cuda:4', grad_fn=<AddBackward0>)",36.796474158763885
14,14,69.73,"tensor(2257.8608, device='cuda:4', grad_fn=<AddBackward0>)",36.187379360198975
15,15,69.9,"tensor(2238.3125, device='cuda:4', grad_fn=<AddBackward0>)",35.70698869228363
16,16,70.03,"tensor(2219.7654, device='cuda:4', grad_fn=<AddBackward0>)",35.3117840886116
17,17,70.36,"tensor(2202.0134, device='cuda:4', grad_fn=<AddBackward0>)",34.953214049339294
18,18,70.51,"tensor(2184.7217, device='cuda:4', grad_fn=<AddBackward0>)",34.64472162723541
19,19,70.72,"tensor(2168.0693, device='cuda:4', grad_fn=<AddBackward0>)",34.39626598358154
20,20,70.93,"tensor(2151.7366, device='cuda:4', grad_fn=<AddBackward0>)",34.17115408182144
21,21,71.13,"tensor(2135.5222, device='cuda:4', grad_fn=<AddBackward0>)",33.97103786468506
22,22,71.26,"tensor(2119.6531, device='cuda:4', grad_fn=<AddBackward0>)",33.79099780321121
23,23,71.45,"tensor(2103.7866, device='cuda:4', grad_fn=<AddBackward0>)",33.598986983299255
24,24,71.64,"tensor(2088.3171, device='cuda:4', grad_fn=<AddBackward0>)",33.46065330505371
25,25,71.71,"tensor(2073.0688, device='cuda:4', grad_fn=<AddBackward0>)",33.32859152555466
26,26,71.89,"tensor(2057.7751, device='cuda:4', grad_fn=<AddBackward0>)",33.199055314064026
27,27,72.23,"tensor(2042.7236, device='cuda:4', grad_fn=<AddBackward0>)",33.07977640628815
28,28,72.31,"tensor(2027.8116, device='cuda:4', grad_fn=<AddBackward0>)",32.972915291786194
29,29,72.44,"tensor(2013.0562, device='cuda:4', grad_fn=<AddBackward0>)",32.870393455028534
30,30,72.38,"tensor(1998.5389, device='cuda:4', grad_fn=<AddBackward0>)",32.767360508441925
31,31,72.6,"tensor(1984.0225, device='cuda:4', grad_fn=<AddBackward0>)",32.67092651128769
32,32,72.64,"tensor(1969.6924, device='cuda:4', grad_fn=<AddBackward0>)",32.58794277906418
33,33,72.75,"tensor(1955.5345, device='cuda:4', grad_fn=<AddBackward0>)",32.51639521121979
34,34,72.74,"tensor(1941.5764, device='cuda:4', grad_fn=<AddBackward0>)",32.468481600284576
35,35,73.17,"tensor(1927.6097, device='cuda:4', grad_fn=<AddBackward0>)",32.38552933931351
36,36,73.04,"tensor(1913.8973, device='cuda:4', grad_fn=<AddBackward0>)",32.31976395845413
37,37,73.24,"tensor(1900.3074, device='cuda:4', grad_fn=<AddBackward0>)",32.258214235305786
38,38,73.36,"tensor(1886.7756, device='cuda:4', grad_fn=<AddBackward0>)",32.20064693689346
39,39,73.45,"tensor(1873.2769, device='cuda:4', grad_fn=<AddBackward0>)",32.15442156791687
40,40,73.49,"tensor(1859.9736, device='cuda:4', grad_fn=<AddBackward0>)",32.10469073057175
41,41,73.62,"tensor(1846.7499, device='cuda:4', grad_fn=<AddBackward0>)",32.08316916227341
42,42,73.69,"tensor(1833.4861, device='cuda:4', grad_fn=<AddBackward0>)",32.03956574201584
43,43,73.73,"tensor(1820.3649, device='cuda:4', grad_fn=<AddBackward0>)",32.01018214225769
44,44,73.68,"tensor(1807.2638, device='cuda:4', grad_fn=<AddBackward0>)",31.982248902320865
45,45,73.76,"tensor(1794.3507, device='cuda:4', grad_fn=<AddBackward0>)",31.936095416545868
46,46,73.83,"tensor(1781.4838, device='cuda:4', grad_fn=<AddBackward0>)",31.926590502262115
47,47,73.79,"tensor(1768.6305, device='cuda:4', grad_fn=<AddBackward0>)",31.87694150209427
48,48,73.9,"tensor(1756.0059, device='cuda:4', grad_fn=<AddBackward0>)",31.87473738193512
49,49,73.97,"tensor(1743.2155, device='cuda:4', grad_fn=<AddBackward0>)",31.84197956323624
50,50,73.95,"tensor(1730.8068, device='cuda:4', grad_fn=<AddBackward0>)",31.830559074878693
51,51,74.03,"tensor(1718.1328, device='cuda:4', grad_fn=<AddBackward0>)",31.813205301761627
52,52,74.08,"tensor(1705.7140, device='cuda:4', grad_fn=<AddBackward0>)",31.793878734111782
53,53,74.17,"tensor(1693.4683, device='cuda:4', grad_fn=<AddBackward0>)",31.804000079631805
54,54,74.14,"tensor(1681.0608, device='cuda:4', grad_fn=<AddBackward0>)",31.766219317913052
55,55,74.18,"tensor(1668.8623, device='cuda:4', grad_fn=<AddBackward0>)",31.75209593772888
56,56,74.12,"tensor(1656.6881, device='cuda:4', grad_fn=<AddBackward0>)",31.754862785339355
57,57,74.17,"tensor(1644.6375, device='cuda:4', grad_fn=<AddBackward0>)",31.733019053936005
58,58,74.21,"tensor(1632.5372, device='cuda:4', grad_fn=<AddBackward0>)",31.73298352956772
