,epoch,test_accuracy,train_loss,test_loss
0,0,47.33,"tensor(516.7659, device='cuda:3', grad_fn=<AddBackward0>)",83.42453455924988
1,1,58.9,"tensor(457.3353, device='cuda:3', grad_fn=<AddBackward0>)",72.10475480556488
2,2,64.08,"tensor(390.3427, device='cuda:3', grad_fn=<AddBackward0>)",61.18349742889404
3,3,66.57,"tensor(332.4205, device='cuda:3', grad_fn=<AddBackward0>)",52.59639298915863
4,4,69.1,"tensor(289.0019, device='cuda:3', grad_fn=<AddBackward0>)",46.4016090631485
5,5,70.53,"tensor(258.0057, device='cuda:3', grad_fn=<AddBackward0>)",41.93970513343811
6,6,71.56,"tensor(235.3582, device='cuda:3', grad_fn=<AddBackward0>)",38.6638126373291
7,7,72.32,"tensor(218.5583, device='cuda:3', grad_fn=<AddBackward0>)",36.20246601104736
8,8,72.93,"tensor(205.7362, device='cuda:3', grad_fn=<AddBackward0>)",34.31504678726196
9,9,73.47,"tensor(195.8626, device='cuda:3', grad_fn=<AddBackward0>)",32.85072475671768
10,10,73.64,"tensor(188.1086, device='cuda:3', grad_fn=<AddBackward0>)",31.675314784049988
11,11,74.16,"tensor(181.8049, device='cuda:3', grad_fn=<AddBackward0>)",30.72649067640305
12,12,74.53,"tensor(176.5136, device='cuda:3', grad_fn=<AddBackward0>)",29.91992300748825
13,13,74.58,"tensor(172.1875, device='cuda:3', grad_fn=<AddBackward0>)",29.25065553188324
14,14,74.93,"tensor(168.2057, device='cuda:3', grad_fn=<AddBackward0>)",28.66747173666954
15,15,75.39,"tensor(164.9197, device='cuda:3', grad_fn=<AddBackward0>)",28.149724185466766
16,16,75.63,"tensor(162.1050, device='cuda:3', grad_fn=<AddBackward0>)",27.67688900232315
17,17,75.94,"tensor(159.3866, device='cuda:3', grad_fn=<AddBackward0>)",27.289003372192383
18,18,75.98,"tensor(157.0073, device='cuda:3', grad_fn=<AddBackward0>)",26.91361114382744
19,19,76.3,"tensor(154.7976, device='cuda:3', grad_fn=<AddBackward0>)",26.56548437476158
20,20,76.55,"tensor(152.8969, device='cuda:3', grad_fn=<AddBackward0>)",26.263549357652664
21,21,76.74,"tensor(150.9974, device='cuda:3', grad_fn=<AddBackward0>)",25.97027522325516
22,22,76.99,"tensor(149.2797, device='cuda:3', grad_fn=<AddBackward0>)",25.696852266788483
23,23,77.2,"tensor(147.7311, device='cuda:3', grad_fn=<AddBackward0>)",25.459920436143875
24,24,77.48,"tensor(146.3082, device='cuda:3', grad_fn=<AddBackward0>)",25.237862944602966
25,25,77.67,"tensor(144.8722, device='cuda:3', grad_fn=<AddBackward0>)",25.01042464375496
26,26,77.83,"tensor(143.6344, device='cuda:3', grad_fn=<AddBackward0>)",24.813122183084488
27,27,77.99,"tensor(142.2914, device='cuda:3', grad_fn=<AddBackward0>)",24.61657840013504
28,28,78.09,"tensor(141.1771, device='cuda:3', grad_fn=<AddBackward0>)",24.43068727850914
29,29,78.22,"tensor(140.0295, device='cuda:3', grad_fn=<AddBackward0>)",24.259616434574127
30,30,78.46,"tensor(139.0833, device='cuda:3', grad_fn=<AddBackward0>)",24.097035259008408
31,31,78.41,"tensor(138.0968, device='cuda:3', grad_fn=<AddBackward0>)",23.9537216424942
32,32,78.73,"tensor(137.0535, device='cuda:3', grad_fn=<AddBackward0>)",23.808691918849945
33,33,78.8,"tensor(136.1628, device='cuda:3', grad_fn=<AddBackward0>)",23.65596303343773
34,34,78.99,"tensor(135.2732, device='cuda:3', grad_fn=<AddBackward0>)",23.51652085781097
35,35,79.06,"tensor(134.4947, device='cuda:3', grad_fn=<AddBackward0>)",23.39715141057968
36,36,79.36,"tensor(133.6870, device='cuda:3', grad_fn=<AddBackward0>)",23.269853204488754
37,37,79.43,"tensor(132.8699, device='cuda:3', grad_fn=<AddBackward0>)",23.160173535346985
38,38,79.47,"tensor(132.1737, device='cuda:3', grad_fn=<AddBackward0>)",23.04031834006309
39,39,79.59,"tensor(131.3991, device='cuda:3', grad_fn=<AddBackward0>)",22.943877339363095
40,40,79.79,"tensor(130.8461, device='cuda:3', grad_fn=<AddBackward0>)",22.84273985028267
41,41,79.89,"tensor(130.2357, device='cuda:3', grad_fn=<AddBackward0>)",22.73597759008408
42,42,79.89,"tensor(129.5049, device='cuda:3', grad_fn=<AddBackward0>)",22.650048345327377
43,43,79.94,"tensor(129.0026, device='cuda:3', grad_fn=<AddBackward0>)",22.542124807834625
44,44,80.0,"tensor(128.4212, device='cuda:3', grad_fn=<AddBackward0>)",22.460911631584167
45,45,80.14,"tensor(127.9334, device='cuda:3', grad_fn=<AddBackward0>)",22.38068827986717
46,46,80.22,"tensor(127.3136, device='cuda:3', grad_fn=<AddBackward0>)",22.301992565393448
47,47,80.3,"tensor(126.9087, device='cuda:3', grad_fn=<AddBackward0>)",22.22154074907303
48,48,80.21,"tensor(126.3399, device='cuda:3', grad_fn=<AddBackward0>)",22.151939690113068
49,49,80.34,"tensor(125.8264, device='cuda:3', grad_fn=<AddBackward0>)",22.077687740325928
50,50,80.49,"tensor(125.3937, device='cuda:3', grad_fn=<AddBackward0>)",21.995476871728897
51,51,80.51,"tensor(124.9286, device='cuda:3', grad_fn=<AddBackward0>)",21.93281954526901
52,52,80.55,"tensor(124.5246, device='cuda:3', grad_fn=<AddBackward0>)",21.86736986041069
53,53,80.59,"tensor(124.2069, device='cuda:3', grad_fn=<AddBackward0>)",21.80694881081581
54,54,80.56,"tensor(123.7173, device='cuda:3', grad_fn=<AddBackward0>)",21.75117042660713
55,55,80.61,"tensor(123.3129, device='cuda:3', grad_fn=<AddBackward0>)",21.69088277220726
56,56,80.73,"tensor(122.9394, device='cuda:3', grad_fn=<AddBackward0>)",21.63090682029724
57,57,80.67,"tensor(122.6203, device='cuda:3', grad_fn=<AddBackward0>)",21.590038865804672
58,58,80.76,"tensor(122.2808, device='cuda:3', grad_fn=<AddBackward0>)",21.528462439775467
59,59,80.81,"tensor(121.9240, device='cuda:3', grad_fn=<AddBackward0>)",21.47380155324936
60,60,80.9,"tensor(121.5394, device='cuda:3', grad_fn=<AddBackward0>)",21.4404730796814
61,61,80.97,"tensor(121.2692, device='cuda:3', grad_fn=<AddBackward0>)",21.38486459851265
62,62,80.84,"tensor(120.9617, device='cuda:3', grad_fn=<AddBackward0>)",21.32230457663536
63,63,80.93,"tensor(120.6467, device='cuda:3', grad_fn=<AddBackward0>)",21.28583699464798
64,64,80.94,"tensor(120.3744, device='cuda:3', grad_fn=<AddBackward0>)",21.233277022838596
65,65,81.02,"tensor(120.1272, device='cuda:3', grad_fn=<AddBackward0>)",21.210796505212784
66,66,81.09,"tensor(119.8345, device='cuda:3', grad_fn=<AddBackward0>)",21.147746324539185
67,67,81.15,"tensor(119.5821, device='cuda:3', grad_fn=<AddBackward0>)",21.111375153064728
68,68,81.23,"tensor(119.3098, device='cuda:3', grad_fn=<AddBackward0>)",21.07904514670372
69,69,81.29,"tensor(119.0185, device='cuda:3', grad_fn=<AddBackward0>)",21.046848386526108
70,70,81.34,"tensor(118.8775, device='cuda:3', grad_fn=<AddBackward0>)",21.00047293305397
71,71,81.29,"tensor(118.5035, device='cuda:3', grad_fn=<AddBackward0>)",20.954609870910645
72,72,81.37,"tensor(118.3490, device='cuda:3', grad_fn=<AddBackward0>)",20.9256112575531
73,73,81.42,"tensor(118.0578, device='cuda:3', grad_fn=<AddBackward0>)",20.89024245738983
74,74,81.51,"tensor(117.8817, device='cuda:3', grad_fn=<AddBackward0>)",20.852907061576843
75,75,81.49,"tensor(117.6254, device='cuda:3', grad_fn=<AddBackward0>)",20.83782222867012
76,76,81.52,"tensor(117.3103, device='cuda:3', grad_fn=<AddBackward0>)",20.805678606033325
77,77,81.54,"tensor(117.1270, device='cuda:3', grad_fn=<AddBackward0>)",20.78270730376244
78,78,81.66,"tensor(117.0074, device='cuda:3', grad_fn=<AddBackward0>)",20.72855842113495
79,79,81.55,"tensor(116.7557, device='cuda:3', grad_fn=<AddBackward0>)",20.704590767621998
80,80,81.65,"tensor(116.5731, device='cuda:3', grad_fn=<AddBackward0>)",20.66773611307144
81,81,81.68,"tensor(116.3835, device='cuda:3', grad_fn=<AddBackward0>)",20.64686527848244
82,82,81.74,"tensor(116.2234, device='cuda:3', grad_fn=<AddBackward0>)",20.622486293315887
83,83,81.68,"tensor(115.9653, device='cuda:3', grad_fn=<AddBackward0>)",20.58760711550713
84,84,81.64,"tensor(115.7881, device='cuda:3', grad_fn=<AddBackward0>)",20.583650797605515
85,85,81.64,"tensor(115.6984, device='cuda:3', grad_fn=<AddBackward0>)",20.52455049753189
86,86,81.78,"tensor(115.4849, device='cuda:3', grad_fn=<AddBackward0>)",20.506113708019257
87,87,81.81,"tensor(115.3296, device='cuda:3', grad_fn=<AddBackward0>)",20.484460771083832
88,88,81.76,"tensor(115.1182, device='cuda:3', grad_fn=<AddBackward0>)",20.46275845170021
89,89,81.7,"tensor(115.0039, device='cuda:3', grad_fn=<AddBackward0>)",20.428283482789997
90,90,81.89,"tensor(114.8856, device='cuda:3', grad_fn=<AddBackward0>)",20.408279925584797
91,91,81.95,"tensor(114.6427, device='cuda:3', grad_fn=<AddBackward0>)",20.39467477798462
92,92,81.82,"tensor(114.4957, device='cuda:3', grad_fn=<AddBackward0>)",20.37350976467133
93,93,81.93,"tensor(114.4093, device='cuda:3', grad_fn=<AddBackward0>)",20.34985858201981
94,94,81.96,"tensor(114.2516, device='cuda:3', grad_fn=<AddBackward0>)",20.316942632198334
95,95,81.95,"tensor(114.1508, device='cuda:3', grad_fn=<AddBackward0>)",20.30024361610413
96,96,81.89,"tensor(113.8891, device='cuda:3', grad_fn=<AddBackward0>)",20.29758021235466
97,97,81.92,"tensor(113.8354, device='cuda:3', grad_fn=<AddBackward0>)",20.26092237234116
98,98,81.98,"tensor(113.7574, device='cuda:3', grad_fn=<AddBackward0>)",20.233370035886765
99,99,81.99,"tensor(113.6608, device='cuda:3', grad_fn=<AddBackward0>)",20.212565392255783
