Namespace(batch_size=64, test_batch_size=1000, epochs=100, lr=0.001, b_lr=0.0001, gamma=0.95, weight_decay=0.0001, feedback_decay=0.0, no_cuda=False, dry_run=False, log_interval=100, train_mode='DFA', log_dir='results/', dataset='MNIST', conv=False, n_layers=2, seed=168, nb=0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,0.5107971724829694,0.30136806748890477,91.24
2,0.35257132778535966,0.397487852317548,91.53
3,0.32757167825137756,0.4204463074874514,91.8
4,0.37368964047249614,0.3321097618270313,94.45
5,0.33873457544451474,0.7420279067543567,87.74
6,0.31103671096740004,0.3477270337754432,94.06
7,0.2656681229714922,0.3075856211747407,94.69
8,0.27309268418533694,0.23793409997341858,96.37
9,0.24084156569051532,0.2501469226192816,96.05
10,0.23240678427590883,0.3349308737733888,94.78
11,0.21863260792264969,0.24827139756767436,95.86
12,0.1819317858724715,0.2283187209956095,96.36
13,0.1863452206775665,0.20068626185737704,96.72
14,0.17536003860256713,0.3117703790518022,95.37
15,0.1447944667568601,0.5544790462617517,91.95
16,0.14587777462363508,0.18876001067619114,96.69
17,0.11868710969127294,0.21276320186744985,96.59
18,0.11731464435641911,0.14478203296417544,97.4
19,0.10368529996703961,0.21270789353429703,96.19
20,0.09213503062868562,0.1263083321782132,97.69
21,0.08343326386758625,0.14032812135592382,97.38
22,0.07363771024669256,0.1847408040560984,96.47
23,0.07896530883063742,0.14739014472739886,97.41
24,0.06716133858643647,0.1426934647927897,97.38
25,0.05467379007794987,0.16003429304195435,96.79
26,0.06062784999407908,0.14783749975601065,97.1
27,0.052599927796772326,0.1238453361953299,97.44
28,0.04628917393284922,0.13656004330632032,97.14
29,0.04353221503327177,0.11090141060800067,97.67
30,0.04025807878685297,0.10325892867404847,97.82
31,0.03297652162463933,0.12355292285571012,97.41
32,0.03125607763674912,0.09621794754425218,97.82
33,0.026444535323632362,0.08935766258690772,98.0
34,0.024399459198972562,0.10433151880498433,97.59
35,0.02628723622828494,0.08349313052887337,98.11
36,0.02152410800003779,0.1038169958997494,97.59
37,0.02103440902399148,0.0995148604317631,97.59
38,0.018027887564206282,0.09217511912986118,97.75
39,0.01635250153390431,0.07561393862525623,98.13
40,0.01570277841998751,0.09142175207823744,97.63
41,0.01433732489610049,0.07807321013022456,98.14
42,0.01256701921516721,0.08158343470440277,98.06
43,0.0114700665978115,0.07856942363557332,97.99
44,0.0116166825395735,0.09112188894733622,97.58
45,0.009557759869765967,0.09534570208100834,97.63
46,0.010810295053312047,0.08454912097391327,97.81
47,0.009695744237640743,0.08313250171311225,97.78
48,0.00885323279533289,0.06854571809465997,98.18
49,0.007857196292274809,0.07719059785828214,97.9
50,0.007450028697030866,0.07043759835977172,98.22
51,0.007153222909063048,0.07362751793281315,98.14
52,0.00815539627025318,0.07456513564833712,98.02
53,0.006569043637956056,0.06809320110667057,98.25
54,0.006424977843661662,0.069591704150495,98.11
55,0.006670205325170208,0.0702398675842748,98.06
56,0.005767419968100539,0.07935832324071682,97.83
57,0.006661309498555358,0.06441521285535942,98.14
58,0.005530093134314975,0.08058356203869993,97.65
59,0.00640115440950785,0.06624497358867464,98.11
60,0.005177218154301621,0.07059531260240694,98.09
61,0.005303557713648606,0.06587275631852445,98.2
62,0.005882952953559725,0.06904784759476598,97.89
63,0.00563288985922593,0.06550251079753037,98.08
64,0.005004010180545438,0.0643750898980563,98.1
65,0.005259832322311057,0.0625749262146467,98.24
66,0.004993570423727211,0.06286189556754881,98.19
67,0.005661359742476936,0.06556442697469402,98.0
68,0.005261927401634064,0.06354534745113812,98.05
69,0.005009749236407189,0.06299654657488217,98.12
70,0.00499009103280927,0.06274848321435497,98.08
71,0.004948881468728189,0.06195556747811071,98.21
72,0.005006381069593726,0.06339000135955473,98.09
73,0.004949683352854592,0.06248726247472723,98.13
74,0.004951159876026859,0.06046756524299283,98.2
75,0.004896513101596908,0.06149831204197798,98.17
76,0.004962156522431538,0.061039825720556086,98.17
77,0.00495480656742862,0.060869745324870196,98.17
78,0.004804425471862441,0.06024884784453386,98.17
79,0.004881255733657694,0.05979358538699126,98.25
80,0.004792076182739833,0.060905376190351544,98.25
81,0.004919002355325337,0.06301089539815939,98.15
82,0.0048506496284134205,0.059614904843421676,98.18
83,0.0047727298751502716,0.06011757938192963,98.17
84,0.004806934129151363,0.05998894925811606,98.13
85,0.00473478286911094,0.0602382394078,98.22
86,0.004816267500550343,0.06049590635768347,98.19
87,0.004733762657853153,0.0601746103327123,98.18
88,0.004779940241170096,0.059350612609381015,98.19
89,0.004804034788682282,0.058865096910365795,98.25
90,0.004690234200159676,0.05858967710001551,98.19
91,0.004730251803708725,0.059598966998503776,98.22
92,0.004733275578380612,0.05906948344729163,98.21
93,0.004735388613029468,0.05955066939621328,98.21
94,0.004693440791566485,0.059349569913676854,98.2
95,0.00470712442721264,0.058515920218582276,98.22
96,0.004706038252402371,0.060451330591604346,98.18
97,0.004716453344453432,0.058961506290140686,98.2
98,0.004703901940274106,0.05879702700434455,98.22
99,0.0046701918766676965,0.05850253535020199,98.22
100,0.004678402058489775,0.05886549847841446,98.21
