,epoch,test_accuracy,train_loss,test_loss
0,0,72.41,"tensor(418.8052, device='cuda:1', grad_fn=<AddBackward0>)",68.75049197673798
1,1,79.04,"tensor(383.9713, device='cuda:1', grad_fn=<AddBackward0>)",54.6950569152832
2,2,77.86,"tensor(356.2795, device='cuda:1', grad_fn=<AddBackward0>)",47.34890466928482
3,3,80.56,"tensor(333.4404, device='cuda:1', grad_fn=<AddBackward0>)",43.16237741708756
4,4,82.48,"tensor(314.0388, device='cuda:1', grad_fn=<AddBackward0>)",40.455498814582825
5,5,83.87,"tensor(297.2622, device='cuda:1', grad_fn=<AddBackward0>)",39.12473380565643
6,6,82.96,"tensor(282.8829, device='cuda:1', grad_fn=<AddBackward0>)",38.504506051540375
7,7,83.52,"tensor(270.5689, device='cuda:1', grad_fn=<AddBackward0>)",38.23961079120636
8,8,83.97,"tensor(260.2106, device='cuda:1', grad_fn=<AddBackward0>)",38.16499221324921
9,9,82.7,"tensor(251.6889, device='cuda:1', grad_fn=<AddBackward0>)",38.59228616952896
10,10,83.82,"tensor(245.0835, device='cuda:1', grad_fn=<AddBackward0>)",38.83023083209992
11,11,83.31,"tensor(240.1109, device='cuda:1', grad_fn=<AddBackward0>)",39.41909885406494
12,12,83.01,"tensor(236.6071, device='cuda:1', grad_fn=<AddBackward0>)",39.79388964176178
13,13,83.56,"tensor(234.2689, device='cuda:1', grad_fn=<AddBackward0>)",40.36516433954239
14,14,84.23,"tensor(232.6690, device='cuda:1', grad_fn=<AddBackward0>)",40.66944223642349
15,15,83.11,"tensor(231.4995, device='cuda:1', grad_fn=<AddBackward0>)",40.91651278734207
16,16,83.61,"tensor(230.6128, device='cuda:1', grad_fn=<AddBackward0>)",41.15515673160553
17,17,82.79,"tensor(229.8256, device='cuda:1', grad_fn=<AddBackward0>)",41.0194491147995
18,18,82.99,"tensor(229.1632, device='cuda:1', grad_fn=<AddBackward0>)",41.195624351501465
19,19,83.41,"tensor(228.5485, device='cuda:1', grad_fn=<AddBackward0>)",41.01234990358353
20,20,83.92,"tensor(227.9585, device='cuda:1', grad_fn=<AddBackward0>)",41.09829503297806
21,21,82.92,"tensor(227.3640, device='cuda:1', grad_fn=<AddBackward0>)",40.93508285284042
22,22,83.39,"tensor(226.8102, device='cuda:1', grad_fn=<AddBackward0>)",40.75297212600708
23,23,82.02,"tensor(226.2814, device='cuda:1', grad_fn=<AddBackward0>)",40.91392463445664
24,24,83.09,"tensor(225.7671, device='cuda:1', grad_fn=<AddBackward0>)",40.36127769947052
25,25,83.03,"tensor(225.2871, device='cuda:1', grad_fn=<AddBackward0>)",40.48209673166275
26,26,83.82,"tensor(224.8946, device='cuda:1', grad_fn=<AddBackward0>)",40.3609322309494
27,27,84.51,"tensor(224.4371, device='cuda:1', grad_fn=<AddBackward0>)",40.0573770403862
28,28,82.62,"tensor(223.9491, device='cuda:1', grad_fn=<AddBackward0>)",40.22071278095245
29,29,83.66,"tensor(223.5614, device='cuda:1', grad_fn=<AddBackward0>)",39.93336224555969
