,epoch,test_accuracy,train_loss,test_loss
0,0,41.5,"tensor(53.3911, device='cuda:2', grad_fn=<AddBackward0>)",86.71840238571167
1,1,55.25,"tensor(51.1625, device='cuda:2', grad_fn=<AddBackward0>)",83.03650689125061
2,2,60.91,"tensor(49.0392, device='cuda:2', grad_fn=<AddBackward0>)",79.54466044902802
3,3,65.53,"tensor(47.0234, device='cuda:2', grad_fn=<AddBackward0>)",76.17113709449768
4,4,69.4,"tensor(45.0814, device='cuda:2', grad_fn=<AddBackward0>)",73.01687264442444
5,5,71.99,"tensor(43.2972, device='cuda:2', grad_fn=<AddBackward0>)",70.05228567123413
6,6,74.01,"tensor(41.5863, device='cuda:2', grad_fn=<AddBackward0>)",67.24623489379883
7,7,74.85,"tensor(39.9710, device='cuda:2', grad_fn=<AddBackward0>)",64.6214028596878
8,8,75.95,"tensor(38.4821, device='cuda:2', grad_fn=<AddBackward0>)",62.16304171085358
9,9,76.58,"tensor(37.0813, device='cuda:2', grad_fn=<AddBackward0>)",59.898624300956726
10,10,77.15,"tensor(35.7686, device='cuda:2', grad_fn=<AddBackward0>)",57.77095592021942
11,11,77.83,"tensor(34.5250, device='cuda:2', grad_fn=<AddBackward0>)",55.7819801568985
12,12,78.52,"tensor(33.4286, device='cuda:2', grad_fn=<AddBackward0>)",53.94227492809296
13,13,79.43,"tensor(32.3652, device='cuda:2', grad_fn=<AddBackward0>)",52.2061949968338
14,14,79.81,"tensor(31.3458, device='cuda:2', grad_fn=<AddBackward0>)",50.61149960756302
15,15,80.11,"tensor(30.4323, device='cuda:2', grad_fn=<AddBackward0>)",49.1065599322319
16,16,80.56,"tensor(29.5388, device='cuda:2', grad_fn=<AddBackward0>)",47.698198676109314
17,17,80.8,"tensor(28.7312, device='cuda:2', grad_fn=<AddBackward0>)",46.371055006980896
18,18,81.06,"tensor(27.9296, device='cuda:2', grad_fn=<AddBackward0>)",45.13946717977524
19,19,81.42,"tensor(27.2444, device='cuda:2', grad_fn=<AddBackward0>)",43.98269361257553
20,20,81.87,"tensor(26.5891, device='cuda:2', grad_fn=<AddBackward0>)",42.89581400156021
21,21,81.92,"tensor(25.8971, device='cuda:2', grad_fn=<AddBackward0>)",41.87037116289139
22,22,82.07,"tensor(25.3211, device='cuda:2', grad_fn=<AddBackward0>)",40.90885215997696
23,23,82.25,"tensor(24.7512, device='cuda:2', grad_fn=<AddBackward0>)",40.0176876783371
24,24,82.52,"tensor(24.2614, device='cuda:2', grad_fn=<AddBackward0>)",39.16601353883743
25,25,82.72,"tensor(23.7761, device='cuda:2', grad_fn=<AddBackward0>)",38.38892149925232
