,epoch,test_accuracy,train_loss,test_loss
0,0,11.22,"tensor(56.1335, device='cuda:2', grad_fn=<AddBackward0>)",93.54180312156676
1,1,12.01,"tensor(55.9464, device='cuda:2', grad_fn=<AddBackward0>)",92.96112442016602
2,2,12.52,"tensor(55.6174, device='cuda:2', grad_fn=<AddBackward0>)",92.41432571411131
3,3,13.03,"tensor(55.3061, device='cuda:2', grad_fn=<AddBackward0>)",91.89637899398804
4,4,13.63,"tensor(55.0024, device='cuda:2', grad_fn=<AddBackward0>)",91.39584517478944
5,5,15.07,"tensor(54.7149, device='cuda:2', grad_fn=<AddBackward0>)",90.91740417480467
6,6,16.84,"tensor(54.4275, device='cuda:2', grad_fn=<AddBackward0>)",90.45946931838988
7,7,19.01,"tensor(54.1723, device='cuda:2', grad_fn=<AddBackward0>)",90.0179078578949
8,8,21.55,"tensor(53.8968, device='cuda:2', grad_fn=<AddBackward0>)",89.58859920501709
9,9,23.33,"tensor(53.6721, device='cuda:2', grad_fn=<AddBackward0>)",89.1741828918457
10,10,25.33,"tensor(53.4231, device='cuda:2', grad_fn=<AddBackward0>)",88.77004384994507
11,11,27.07,"tensor(53.1859, device='cuda:2', grad_fn=<AddBackward0>)",88.37620520591736
12,12,28.62,"tensor(52.9510, device='cuda:2', grad_fn=<AddBackward0>)",87.9876184463501
13,13,29.88,"tensor(52.7376, device='cuda:2', grad_fn=<AddBackward0>)",87.60765361785889
14,14,31.29,"tensor(52.5178, device='cuda:2', grad_fn=<AddBackward0>)",87.23463606834412
15,15,32.36,"tensor(52.3042, device='cuda:2', grad_fn=<AddBackward0>)",86.8687493801117
16,16,33.85,"tensor(52.0749, device='cuda:2', grad_fn=<AddBackward0>)",86.50659227371216
17,17,35.11,"tensor(51.8711, device='cuda:2', grad_fn=<AddBackward0>)",86.14870929718018
18,18,36.4,"tensor(51.6696, device='cuda:2', grad_fn=<AddBackward0>)",85.79491472244263
19,19,37.77,"tensor(51.4554, device='cuda:2', grad_fn=<AddBackward0>)",85.44309210777283
20,20,38.93,"tensor(51.2531, device='cuda:2', grad_fn=<AddBackward0>)",85.09541416168213
21,21,40.26,"tensor(51.0382, device='cuda:2', grad_fn=<AddBackward0>)",84.74935579299927
22,22,41.68,"tensor(50.8524, device='cuda:2', grad_fn=<AddBackward0>)",84.4066481590271
23,23,42.85,"tensor(50.6568, device='cuda:2', grad_fn=<AddBackward0>)",84.06593084335327
24,24,44.02,"tensor(50.4483, device='cuda:2', grad_fn=<AddBackward0>)",83.72612166404724
25,25,45.22,"tensor(50.2485, device='cuda:2', grad_fn=<AddBackward0>)",83.38825535774231
26,26,46.44,"tensor(50.0615, device='cuda:2', grad_fn=<AddBackward0>)",83.05273747444153
27,27,47.35,"tensor(49.8375, device='cuda:2', grad_fn=<AddBackward0>)",82.717444896698
28,28,48.59,"tensor(49.6619, device='cuda:2', grad_fn=<AddBackward0>)",82.3840662240982
29,29,49.52,"tensor(49.4415, device='cuda:2', grad_fn=<AddBackward0>)",82.05015885829926
30,30,50.45,"tensor(49.2753, device='cuda:2', grad_fn=<AddBackward0>)",81.71852743625641
31,31,51.35,"tensor(49.0917, device='cuda:2', grad_fn=<AddBackward0>)",81.38824951648712
32,32,52.21,"tensor(48.8698, device='cuda:2', grad_fn=<AddBackward0>)",81.05799210071564
33,33,53.03,"tensor(48.6884, device='cuda:2', grad_fn=<AddBackward0>)",80.72870516777039
34,34,53.96,"tensor(48.5045, device='cuda:2', grad_fn=<AddBackward0>)",80.3996651172638
35,35,54.81,"tensor(48.2936, device='cuda:2', grad_fn=<AddBackward0>)",80.07119631767273
36,36,55.64,"tensor(48.1269, device='cuda:2', grad_fn=<AddBackward0>)",79.74437618255615
37,37,56.23,"tensor(47.9136, device='cuda:2', grad_fn=<AddBackward0>)",79.41783094406128
38,38,56.95,"tensor(47.7345, device='cuda:2', grad_fn=<AddBackward0>)",79.09167897701263
39,39,57.58,"tensor(47.5265, device='cuda:2', grad_fn=<AddBackward0>)",78.76658487319946
40,40,58.32,"tensor(47.3577, device='cuda:2', grad_fn=<AddBackward0>)",78.44292163848877
41,41,59.08,"tensor(47.1563, device='cuda:2', grad_fn=<AddBackward0>)",78.11992764472961
42,42,59.66,"tensor(46.9659, device='cuda:2', grad_fn=<AddBackward0>)",77.79838562011719
43,43,60.2,"tensor(46.7683, device='cuda:2', grad_fn=<AddBackward0>)",77.47784495353699
44,44,60.7,"tensor(46.5694, device='cuda:2', grad_fn=<AddBackward0>)",77.15809381008148
45,45,61.28,"tensor(46.3993, device='cuda:2', grad_fn=<AddBackward0>)",76.84020340442657
46,46,61.9,"tensor(46.2126, device='cuda:2', grad_fn=<AddBackward0>)",76.52346348762512
47,47,62.49,"tensor(46.0051, device='cuda:2', grad_fn=<AddBackward0>)",76.20759737491608
48,48,63.0,"tensor(45.8540, device='cuda:2', grad_fn=<AddBackward0>)",75.89416491985321
49,49,63.58,"tensor(45.6583, device='cuda:2', grad_fn=<AddBackward0>)",75.58141565322876
50,50,64.03,"tensor(45.5122, device='cuda:2', grad_fn=<AddBackward0>)",75.27110552787781
51,51,64.46,"tensor(45.3234, device='cuda:2', grad_fn=<AddBackward0>)",74.96258127689362
52,52,65.01,"tensor(45.1453, device='cuda:2', grad_fn=<AddBackward0>)",74.65560925006866
53,53,65.49,"tensor(44.9547, device='cuda:2', grad_fn=<AddBackward0>)",74.34958469867706
54,54,65.87,"tensor(44.7504, device='cuda:2', grad_fn=<AddBackward0>)",74.04380285739899
55,55,66.3,"tensor(44.5734, device='cuda:2', grad_fn=<AddBackward0>)",73.73936402797699
56,56,66.69,"tensor(44.4026, device='cuda:2', grad_fn=<AddBackward0>)",73.43683469295502
57,57,66.93,"tensor(44.2201, device='cuda:2', grad_fn=<AddBackward0>)",73.13505566120148
