Namespace(b_lr=0.0001, batch_size=64, conv=False, dataset='MNIST', dry_run=False, epochs=100, feedback_decay=0.0, gamma=0.95, log_dir='results/', log_interval=100, lr=0.01, n_layers=7, nb=1, no_cuda=False, seed=42, test_batch_size=1000, train_mode='DFA', weight_decay=0.0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,7187722110.5980215,21922439044.07643,73.01
2,70349766245.52666,48429731448.66242,81.65
3,320644505739.7356,558524933087.3885,72.88
4,414507428534.3113,797929009282.4458,74.86
5,532545481712.71643,626638700230.9299,79.24
6,369385323111.71,257663032352.61145,87.59
7,320715097112.017,305844424990.9809,86.41
8,1234791268771.2068,1418421186168.6624,87.06
9,769352226785.4329,401437809279.1847,91.41
10,388853699983.5565,414216823357.9618,90.05
11,390652172711.57355,311618728483.8726,91.75
12,234748048381.81662,198749343300.48407,92.22
13,188445513976.90405,263954556810.59872,90.43
14,224691122429.27078,195777240618.3949,93.2
15,159925613950.08954,190190428525.2484,91.54
16,122277989797.3902,129420798356.38217,94.35
17,116501553134.53305,145838139065.88535,92.93
18,119006612796.58849,207956728029.75797,91.17
19,122538961555.3774,158387681971.36307,92.95
20,116507833551.42004,144073861524.38217,94.09
21,724929936150.3795,285986103661.2484,94.04
22,213753768106.30276,245244257560.4586,94.21
23,205074289260.07675,294167424215.23566,93.6
24,211644877197.37314,231895701412.6879,94.69
25,194363173732.9808,218693461689.88535,95.32
26,170550913229.23666,209391220070.7261,95.31
27,178057095338.30276,238249230440.3567,95.07
28,166740183472.30704,244149694490.08917,94.74
29,152520442100.53732,182220842681.88535,96.06
30,134532408116.9467,212642703973.09555,95.36
31,133549306633.27931,208963791774.16562,95.49
32,122217122224.30704,171941258103.03186,96.06
33,115398486256.17058,140367853320.15286,96.69
34,97084826944.95523,159576115969.63058,96.34
35,144098714525.7484,241864333116.3312,95.54
36,114362663086.66951,175016858408.76434,96.5
37,98166869064.05118,177452079325.75797,96.14
38,93929668468.26439,151808765873.73248,96.68
39,90282727847.57356,154703650450.7516,96.57
40,90154999441.19403,154797341050.293,96.52
41,82484983480.49467,163140199078.31848,96.53
42,73315656990.02132,173756837392.30573,96.43
43,68656677318.140724,141713129576.3567,96.86
44,60378335245.10021,171632990116.6879,96.09
45,57734147406.055435,140273975713.42676,96.94
46,52999736217.38166,131156146554.293,97.07
47,52418481922.72921,161253830890.80255,96.6
48,44219027866.47335,145747529075.7707,96.86
49,46281547793.46695,167361879594.3949,96.07
50,55368881900.89554,153248340502.82803,96.53
51,51675577005.57783,156326398617.2739,97.03
52,46610057264.03412,158645160809.98727,96.46
53,38794355194.54158,153826653542.7261,96.93
54,37898499034.88273,141715640815.69427,96.98
55,32642466001.603413,143749831503.8981,96.92
56,30799731181.441364,137541152898.44586,96.89
57,28354387112.119404,138194535965.3503,96.95
58,26493673349.731342,135521301654.01274,97.19
59,23460578956.827293,138570193326.47134,96.91
60,24422929143.812366,140280581074.34396,97.07
61,21636309358.80597,134904071083.21019,96.99
62,20589519738.8145,126853391744.81529,97.16
63,18511820053.287846,132949037864.76433,97.1
64,18252793834.166313,128282948131.8726,97.1
65,15144329408.136461,126711466649.27388,97.15
66,14105620977.808102,128225109481.17198,97.07
67,15020654452.264393,130769809747.15924,96.91
68,13850229002.371002,140655149786.49683,97.07
69,12577751843.479744,129979524063.38853,97.18
70,12331430385.808102,130469102194.14012,97.12
71,13725446222.60128,147235939295.38855,96.94
72,12359772120.69936,135227880702.36943,97.31
73,14375301757.54371,132943648050.54778,97.21
74,12659294836.810247,129685642272.61147,97.25
75,13445200313.040512,136301195081.3758,96.99
76,13075720362.302773,136806461779.15924,97.11
77,12429354863.897655,142832040314.293,97.0
78,12325713522.626865,134739224249.88535,97.19
79,10835039771.29211,139665741523.97452,97.15
80,11462689641.347548,135883327527.13376,97.1
81,10567088359.4371,137682997848.05096,97.23
82,11243201891.889126,132336181926.31847,97.3
83,10068081325.577826,135257227472.71338,97.25
84,9809078582.03838,133553772348.3312,97.21
85,9458063853.441364,134746778004.38217,97.08
86,9082954234.541578,137246776874.3949,97.07
87,8758984494.39659,134723321960.35669,97.26
88,8406083894.03838,135013430213.29936,97.13
89,8221907891.582089,133754444415.18471,97.23
90,7702631369.415778,135588884714.80255,97.2
91,7749487513.381663,132283506009.68153,97.18
92,7471696478.976546,132033464046.06369,97.27
93,7133625739.189766,131580111878.5223,97.16
94,6520089165.509595,133399471384.4586,97.17
95,6429727178.507474,136528883007.59236,97.15
96,5886586050.319829,131313907151.08281,97.27
97,6187530715.974414,129985381395.56688,97.3
98,5494083260.861407,132239980087.43948,97.26
99,5910276266.302772,130199237468.94267,97.28
100,5402404405.4925375,130293188542.77707,97.29
