Namespace(b_lr=0.0001, batch_size=64, conv=False, dataset='MNIST', dry_run=False, epochs=100, feedback_decay=0.0, gamma=0.95, log_dir='results/', log_interval=100, lr=0.01, n_layers=7, nb=0, no_cuda=False, seed=42, test_batch_size=1000, train_mode='DFA', weight_decay=0.0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,7187722110.5980215,21907708556.229298,73.03
2,18258839655.710022,24909895888.713375,78.02
3,46580460140.07676,145931941587.97452,73.63
4,73569291157.01492,63351598008.254776,83.9
5,71134971825.39873,118721856348.94267,79.09
6,76048277792.2047,134723268842.80255,79.18
7,79801237525.8337,93276593497.68153,86.72
8,201681344009.82516,214940602550.6242,87.0
9,151633783024.17056,151850077660.12738,87.49
10,135050304225.97868,105476055300.89172,91.38
11,136767733987.07036,153747492942.26752,89.79
12,126992278918.82303,238431467272.15286,87.1
13,133953729167.01067,219056357689.07007,85.49
14,128215911513.51813,202471759298.0382,88.99
15,117642245362.35394,99299030583.43948,93.47
16,121928156114.14925,169218440172.43314,89.35
17,120271984015.5565,120776676136.76433,92.0
18,114773935809.22815,185387723573.80893,91.91
19,108158499466.64392,134458732465.73248,92.71
20,107256720718.05544,127540759401.98726,92.5
21,100455836307.3774,105720998188.02548,92.74
22,94750791893.97015,114884059918.67516,92.32
23,90735926265.44989,135370747721.3758,90.54
24,86493292644.43497,79116808218.08917,93.91
25,80545593156.23027,66473531300.6879,94.84
26,74049967259.0192,76875451346.34395,94.28
27,70576072629.76546,62172873225.78344,94.88
28,66831238168.01706,87215687614.77707,93.38
29,56695229267.51386,82057602641.52866,93.55
30,57526471891.78678,78865557386.59872,93.88
31,52915937297.46695,58361555348.382164,94.53
32,51328695271.98294,56863021069.044586,94.45
33,47988804051.24094,60368029526.42038,94.68
34,45456384331.87207,60240430308.28026,93.81
35,43289549083.83795,58102437274.90446,93.97
36,41714307133.13433,55864607659.21019,94.09
37,42175612417.09168,48889015093.808914,94.11
38,39732237676.622604,52507268298.191086,94.64
39,38616580026.132195,49359792323.66879,94.34
40,36178036679.23241,46614104416.20382,94.13
41,35437250223.76119,48255719228.33121,94.8
42,32993039549.95309,43733623357.961784,95.06
43,33057640020.0597,38944075280.30573,95.06
44,30607302533.731342,45504387919.89809,93.96
45,28827454745.654583,38882322836.382164,95.25
46,28038309883.633263,34387057905.324844,94.93
47,25873740169.006397,33864778354.14013,95.53
48,24705348640.750534,34585686668.2293,94.88
49,25736309011.104477,40622757587.974525,94.67
50,24198345341.54371,36800416096.20382,94.87
51,23883579182.396587,35056176917.19745,94.83
52,22263708770.2516,33924761117.35032,94.81
53,21213558526.362473,32587559981.65605,95.03
54,20951180888.426437,28854118073.88535,95.45
55,19587313672.733475,32519782817.42675,95.06
56,18287525783.198296,28282968703.184715,95.14
57,17893251879.84648,26953752106.394905,95.24
58,16809298928.716417,29177525711.0828,94.93
59,16590598152.733475,26325360170.394905,95.21
60,16035901798.072495,30071924096.815285,94.85
61,14965683791.692965,25506513104.713375,95.07
62,14931932122.882729,24421241118.980892,95.3
63,13903551149.577826,24756500336.509556,95.41
64,13653870989.373135,23567354416.9172,95.37
65,13079681692.110874,26118916552.56051,94.2
66,12863577011.58209,23421528259.66879,95.0
67,12259323877.799574,20994972287.184715,95.47
68,11979927106.59275,21409665310.980892,95.14
69,11823940562.149254,22844636557.85987,95.1
70,11313863219.309168,20337468174.67516,95.46
71,11064557917.33902,23452676017.732483,94.73
72,10732672050.217484,20096239968.203823,95.21
73,10381124195.343283,23510418242.853504,93.89
74,10063885903.692965,18166250059.00637,95.37
75,10044022312.392324,17529245982.980892,95.67
76,9673625206.993603,18882628457.987263,94.83
77,9564690156.895523,17844329922.038216,95.5
78,9353470179.070362,19261834781.35032,95.3
79,9165705591.539446,18180785067.21019,95.22
80,9092211299.343283,17618219451.515923,95.25
81,9035075575.266525,17146369852.331211,95.55
82,8580420343.8123665,17018098368.407642,95.61
83,8467479108.776119,16783535632.305733,95.24
84,8435641957.526652,17173703999.592358,95.3
85,8254496086.788913,16254802663.5414,95.31
86,8045183080.801705,16354045873.732485,95.41
87,7991441499.701504,17143952742.726114,95.01
88,7924847421.680171,15761357491.363058,95.41
89,7632669034.439233,16322459817.579618,95.2
90,7698376245.4925375,15952960544.611465,95.4
91,7539642533.936034,15754309240.66242,95.54
92,7575797131.189766,15654243282.343948,95.59
93,7435882661.936034,16169865920.407642,95.23
94,7348583993.859275,15240173685.401274,95.29
95,7249609402.678039,15290583600.917198,95.31
96,7181311039.317698,15008967060.382166,95.52
97,7092904652.144989,15172614417.936306,95.39
98,7107268704.068231,14868008516.484076,95.52
99,7042222547.240938,14940266548.178345,95.36
100,6971364332.34968,14872190088.968153,95.7
