Namespace(b_lr=0.0001, batch_size=64, conv=False, dataset='MNIST', dry_run=False, epochs=100, feedback_decay=0.0, gamma=0.95, log_dir='results/', log_interval=100, lr=0.01, n_layers=7, nb=0, no_cuda=False, seed=42, test_batch_size=1000, train_mode='DFA', weight_decay=0.0001)
Epoch,Training Loss,Test Loss,Test Accuracy
1,16458937036.480762,38073086591.184715,65.62
2,139341941046.0384,126709585098.19109,77.65
3,451586820126.56714,665100043387.9236,73.83
4,322375549242.4051,137910709985.0191,82.97
5,1128219173248.273,1113153552697.07,81.2
6,1170059178272.2046,1480177254191.2866,80.86
7,1881704170520.017,2522523190813.35,81.52
8,1225638751286.5842,760214685108.9937,89.12
9,1073464253677.9872,865716368325.2993,87.87
10,855165680930.3881,671286706906.4968,89.6
11,828119398841.0405,693558096315.5159,86.75
12,895528929397.902,786453916156.7389,89.01
13,743865308454.7548,633487207639.2357,89.4
14,825699291686.209,561744579016.5605,92.05
15,779875695487.1813,727884420089.4777,90.12
16,667852017340.8615,524307801890.24207,91.65
17,619739269482.4392,699643494191.2866,87.85
18,537663961878.3795,865238863845.9109,86.58
19,509008464234.4392,615166922308.4841,89.71
20,396068500792.22174,369463592164.2803,92.55
21,373987757442.4563,272207370044.3312,93.92
22,354714506325.15137,701549574104.8662,86.6
23,278490135702.65247,363954440648.5605,92.01
24,264381188598.17484,666661762511.0828,84.48
25,235243948604.04263,192265259047.13376,94.66
26,202809000669.61194,259672970546.54776,91.86
27,185385695149.03198,282137705348.0764,91.13
28,145245955532.69083,178947261876.99362,93.5
29,137562394929.67163,150508814231.6433,92.89
30,116331540873.0064,113340663325.35031,94.2
31,99592502737.05757,83540913158.5223,95.04
32,100923444296.05118,150615465514.3949,91.81
33,80331249598.49893,174418367794.54776,89.69
34,85433404313.38167,238640900291.6688,88.8
35,67174850507.599144,108126577422.67516,92.6
36,60977767325.7484,54216315688.76433,95.91
37,60734850176.81876,68763857130.80255,94.76
38,54249228336.03412,66473223239.745224,94.71
39,42447819581.68017,42080523257.47771,96.17
40,45117968759.539444,50777291547.71974,95.28
41,33814308091.08742,37888553507.87261,95.98
42,34479384117.49254,41293624156.94267,95.75
43,29770676106.09808,38496655790.47134,95.63
44,28176991710.157784,28600653837.044586,95.99
45,25654681268.127934,48448827522.44586,94.15
46,24456255108.093815,27457816615.13376,96.05
47,19326521335.266525,26484726816.611465,95.98
48,17947680436.127934,21561304344.4586,96.49
49,17136546185.006397,32154732478.77707,94.3
50,15419860917.76546,33931794549.401276,94.22
51,12445056045.850746,16941485949.55414,96.59
52,12819488680.665245,24424756687.0828,95.58
53,9690404204.6226,20245051770.292995,95.68
54,9094887271.164179,35977687796.58599,91.94
55,9186067445.083157,18298502333.146496,95.17
56,8371038552.972281,11982128669.350319,96.83
57,7751756155.906183,15097046609.528662,95.9
58,7083745262.533049,11564050940.738853,96.19
59,6373225469.816631,12054498780.127388,96.28
60,5339221727.795309,14635577578.802547,96.33
61,4982041968.989339,8372005477.095541,97.1
62,4924130991.761194,8691372214.624205,96.85
63,3992213473.432836,9822534010.292994,96.47
64,3627672372.9466953,7680576257.630573,97.19
65,3841860859.08742,11167287022.063694,95.7
66,3895834191.6929636,9245146196.789808,96.12
67,3121037591.4712152,8107190154.598726,96.75
68,2808617069.1684437,7624872953.477707,96.82
69,2405435859.240938,10592020988.738853,95.52
70,2560967669.0831556,6938929347.66879,96.87
71,2387029989.7995734,5806969014.624204,97.3
72,2000652056.5628998,5836796034.44586,97.04
73,1692211693.4413645,5962705717.808917,96.89
74,1589814872.4264393,6676388374.828026,96.55
75,1691825743.6929638,5075025815.643312,97.23
76,1337687924.2643924,5212295976.764331,96.98
77,1211121419.4626865,5610673667.261147,97.02
78,1035274113.3646055,6913060159.592357,96.12
79,989553810.2857143,4600305781.401274,97.23
80,916002226.4904051,5000953229.859873,96.89
81,859280399.2835821,4128364348.33121,97.37
82,737004301.6460555,5074926050.649681,97.0
83,637670799.5565032,3740354286.0636945,97.33
84,681291225.7910448,4423254850.853503,96.8
85,622960936.9381663,4271035594.191083,96.87
86,546527236.3667377,3346670037.6050954,97.48
87,444997439.86353946,3130762416.1019106,97.45
88,402749671.43710023,3234083155.1592355,97.48
89,458184533.69722813,3034926347.414013,97.58
90,367164182.3795309,2971419667.566879,97.55
91,363799541.08315563,3132466039.031847,97.5
92,281923627.6673774,2753248027.719745,97.61
93,280615108.50319827,2778327131.312102,97.47
94,249430138.26865673,2626581445.299363,97.5
95,238722949.73134327,2859248333.4522295,97.21
96,205595427.47974414,2573469108.9936304,97.33
97,190621062.82302773,2498321440.611465,97.52
98,160604701.47547975,2559903574.420382,97.44
99,157700471.53944564,2742332944.3057323,97.11
100,136740689.3304904,2882360626.5477705,97.08
