Namespace(b_lr=0.0001, batch_size=64, conv=False, dataset='MNIST', dry_run=False, epochs=100, feedback_decay=0.0, gamma=0.95, log_dir='results/', log_interval=100, lr=0.001, n_layers=7, nb=1, no_cuda=False, seed=168, test_batch_size=1000, train_mode='DFA', weight_decay=0.0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,99976.748115004,258120.69028662422,75.44
2,29480906.64542244,18085578.57324841,74.44
3,131992755.96801706,48974780.73885351,84.85
4,78747688.25586353,139522709.60509554,75.6
5,1068532662.1748401,2774369544.1528664,69.59
6,3047817774.9424305,1743350320.9171975,83.31
7,1572471944.4605544,1479884199.9490447,83.44
8,1821674038.5842218,2834959764.3821654,71.29
9,2730621450.9168444,2147950389.808917,84.49
10,2115638792.7334754,1747146517.1974523,86.58
11,2210540743.7782516,4573914196.789809,72.53
12,2136523441.944563,1790136515.6687899,87.12
13,1755745135.8976545,1463776184.254777,88.05
14,1654270615.7441366,1463143026.1401274,88.11
15,1601876230.0042644,1388402479.2866242,89.2
16,1454851194.2686567,1065093472.2038217,90.74
17,1072174337.6375266,1196565367.0318472,88.12
18,1029432125.6801705,859166941.7579618,90.52
19,886370168.6311301,634509064.1528662,92.09
20,755417315.0703624,762308177.5286624,89.86
21,621686325.4925373,720567093.8089172,89.03
22,599484734.771855,584591555.6687899,91.07
23,494221381.8678038,489351233.22292995,91.8
24,451200294.75479746,427260569.27388537,92.04
25,431122392.6993604,403399647.388535,92.59
26,357436169.2793177,393175640.0509554,91.82
27,333526249.6204691,407964704.611465,90.91
28,303071664.3070362,299150342.522293,93.11
29,294331800.2899787,283978654.16560507,92.86
30,248049174.92537314,224734136.25477707,94.37
31,224007196.38379532,235522295.84713376,93.62
32,205619191.26652452,257196292.89171976,91.94
33,201230170.0639659,187889598.77707008,94.12
34,189611721.96162048,192383484.7388535,94.24
35,183986516.6055437,284648832.81528664,91.57
36,161559244.14498934,222711729.73248407,92.25
37,148514082.3880597,155675993.68152866,94.11
38,143060302.0554371,137193354.59872612,94.98
39,135758470.2771855,140411219.15923566,94.55
40,136385581.85074627,150062725.70700637,94.04
41,120017437.47547974,152767572.78980893,94.03
42,118397443.2750533,117222693.5031847,95.18
43,110594545.80810234,118262086.11464968,95.28
44,109207316.19616205,131477190.9299363,94.59
45,107526074.13219616,120776899.6687898,95.01
46,97364317.3390192,119839176.56050955,94.73
47,98673635.6162047,125846991.08280255,94.36
48,94704428.21321961,105146746.29299363,95.1
49,88619680.47761194,135341806.06369427,94.08
50,84881866.50746268,89149100.84076433,95.78
51,81015932.45202559,113143703.6433121,94.24
52,78480097.97867803,105097672.56050955,94.89
53,75589728.06823027,83358217.78343949,95.57
54,76152041.62046908,102692016.10191083,94.65
55,80423291.90618336,99762202.08917198,94.93
56,82757684.40085287,109848810.80254777,94.75
57,83360099.8891258,122972525.24840765,94.14
58,88474807.40299663,116920593.93630573,94.43
59,87485247.86353944,125520811.21019109,94.26
60,89303646.97654584,114832090.4968153,94.67
61,84091637.62899786,115286994.34394905,94.57
62,80232183.81236674,106310323.36305733,94.8
63,76521052.79317698,100041799.74522293,95.1
64,73407854.80597015,89188117.19745223,95.67
65,69824125.54371002,89044470.21656051,95.47
66,65254677.28784648,93522480.91719745,95.25
67,61785177.518123664,89465392.91719745,95.21
68,60303997.54371002,92593523.77070063,94.94
69,55910531.0021322,80585460.58598725,95.64
70,55504620.895533934,74557713.93630573,95.79
71,52935411.445629,77844610.44585988,95.38
72,50825207.26652452,84317203.56687897,95.15
73,49922200.8358209,76044875.00636943,95.62
74,49443348.74200427,72856047.69426751,95.89
75,47907606.379530914,70796985.88535032,95.89
76,47095281.80810235,68184807.54140127,96.01
77,45867208.869936034,72966365.75796178,95.6
78,45007786.848614074,66534145.63057325,95.97
79,44348649.620469086,66203491.46496815,95.95
80,43668460.34968017,69326208.81528662,95.82
81,42977795.27505331,68248804.28025478,95.79
82,42188952.8358209,62924734.77707006,96.25
83,41093775.01066098,64012235.82165605,96.09
84,40568683.53091685,64489328.50955414,95.98
85,39771251.71855011,62523013.70700637,96.05
86,38950824.665245205,66466913.8343949,95.79
87,38785818.74626866,66533597.75796178,95.9
88,38622467.82089552,63290296.25477707,96.03
89,37896432.17057569,60952758.62420382,96.16
90,37187618.93390192,66345755.719745226,95.86
91,36582332.315565035,61996612.48407643,96.09
92,36475792.64818763,66403843.26114649,95.73
93,36083384.49466951,60326357.60509554,96.1
94,35410653.6119403,59834550.62420382,96.2
95,35590331.76973114,61966296.86631102,96.0
96,35293974.379530914,60147855.49044586,96.21
97,34619985.876332626,60347802.9044586,96.16
98,34341222.07249467,61412919.439490445,95.95
99,34138609.80810235,58329153.22292994,96.09
100,33694704.71641791,61908678.929936305,95.85
