,epoch,test_accuracy,train_loss,test_loss
0,0,8.42,"tensor(55.0163, device='cuda:2', grad_fn=<AddBackward0>)",91.32803058624268
1,1,10.99,"tensor(54.6322, device='cuda:2', grad_fn=<AddBackward0>)",90.6777732372284
2,2,19.76,"tensor(54.2594, device='cuda:2', grad_fn=<AddBackward0>)",90.0486011505127
3,3,31.16,"tensor(53.8999, device='cuda:2', grad_fn=<AddBackward0>)",89.43919491767883
4,4,38.32,"tensor(53.5489, device='cuda:2', grad_fn=<AddBackward0>)",88.8452558517456
5,5,43.04,"tensor(53.1810, device='cuda:2', grad_fn=<AddBackward0>)",88.25469827651978
6,6,46.08,"tensor(52.8467, device='cuda:2', grad_fn=<AddBackward0>)",87.66403555870056
7,7,48.89,"tensor(52.4866, device='cuda:2', grad_fn=<AddBackward0>)",87.06378269195557
8,8,51.09,"tensor(52.1436, device='cuda:2', grad_fn=<AddBackward0>)",86.454341173172
9,9,52.87,"tensor(51.7808, device='cuda:2', grad_fn=<AddBackward0>)",85.83156251907349
10,10,54.26,"tensor(51.3933, device='cuda:2', grad_fn=<AddBackward0>)",85.18991160392761
11,11,55.46,"tensor(51.0127, device='cuda:2', grad_fn=<AddBackward0>)",84.5342481136322
12,12,56.86,"tensor(50.6131, device='cuda:2', grad_fn=<AddBackward0>)",83.86195063591003
13,13,57.77,"tensor(50.2253, device='cuda:2', grad_fn=<AddBackward0>)",83.16656756401062
14,14,58.38,"tensor(49.8232, device='cuda:2', grad_fn=<AddBackward0>)",82.44643723964691
15,15,58.83,"tensor(49.3675, device='cuda:2', grad_fn=<AddBackward0>)",81.70413279533386
16,16,59.13,"tensor(48.9554, device='cuda:2', grad_fn=<AddBackward0>)",80.94544017314911
17,17,59.65,"tensor(48.4958, device='cuda:2', grad_fn=<AddBackward0>)",80.17384469509125
18,18,59.94,"tensor(48.0313, device='cuda:2', grad_fn=<AddBackward0>)",79.39261317253113
19,19,60.69,"tensor(47.5556, device='cuda:2', grad_fn=<AddBackward0>)",78.59550702571869
20,20,61.05,"tensor(47.1268, device='cuda:2', grad_fn=<AddBackward0>)",77.78926920890808
21,21,61.55,"tensor(46.6288, device='cuda:2', grad_fn=<AddBackward0>)",76.9642436504364
22,22,61.94,"tensor(46.1770, device='cuda:2', grad_fn=<AddBackward0>)",76.12462306022644
23,23,62.1,"tensor(45.6377, device='cuda:2', grad_fn=<AddBackward0>)",75.26610088348389
24,24,62.5,"tensor(45.1296, device='cuda:2', grad_fn=<AddBackward0>)",74.39354813098907
25,25,62.68,"tensor(44.6048, device='cuda:2', grad_fn=<AddBackward0>)",73.50795543193817
26,26,63.14,"tensor(44.0630, device='cuda:2', grad_fn=<AddBackward0>)",72.60586369037628
27,27,63.53,"tensor(43.5395, device='cuda:2', grad_fn=<AddBackward0>)",71.69941592216492
28,28,63.89,"tensor(42.9989, device='cuda:2', grad_fn=<AddBackward0>)",70.78536212444305
29,29,64.74,"tensor(42.4541, device='cuda:2', grad_fn=<AddBackward0>)",69.85943675041199
30,30,65.35,"tensor(41.9573, device='cuda:2', grad_fn=<AddBackward0>)",68.93417203426361
31,31,65.5,"tensor(41.3469, device='cuda:2', grad_fn=<AddBackward0>)",68.00874996185303
32,32,66.2,"tensor(40.8062, device='cuda:2', grad_fn=<AddBackward0>)",67.08829116821289
33,33,66.75,"tensor(40.3081, device='cuda:2', grad_fn=<AddBackward0>)",66.17671167850494
34,34,67.49,"tensor(39.7397, device='cuda:2', grad_fn=<AddBackward0>)",65.26474928855896
35,35,67.92,"tensor(39.2351, device='cuda:2', grad_fn=<AddBackward0>)",64.35593068599701
36,36,68.52,"tensor(38.6818, device='cuda:2', grad_fn=<AddBackward0>)",63.45188546180725
37,37,68.77,"tensor(38.1611, device='cuda:2', grad_fn=<AddBackward0>)",62.558563590049744
38,38,69.2,"tensor(37.6101, device='cuda:2', grad_fn=<AddBackward0>)",61.66878890991211
39,39,69.69,"tensor(37.1315, device='cuda:2', grad_fn=<AddBackward0>)",60.78770411014557
40,40,70.09,"tensor(36.5709, device='cuda:2', grad_fn=<AddBackward0>)",59.90688109397888
41,41,70.73,"tensor(36.0466, device='cuda:2', grad_fn=<AddBackward0>)",59.02970612049103
42,42,71.12,"tensor(35.5134, device='cuda:2', grad_fn=<AddBackward0>)",58.16160488128662
43,43,71.31,"tensor(34.9866, device='cuda:2', grad_fn=<AddBackward0>)",57.307947278022766
44,44,72.08,"tensor(34.5071, device='cuda:2', grad_fn=<AddBackward0>)",56.45739674568176
45,45,72.61,"tensor(34.0074, device='cuda:2', grad_fn=<AddBackward0>)",55.62430238723755
46,46,72.91,"tensor(33.4756, device='cuda:2', grad_fn=<AddBackward0>)",54.80429196357727
47,47,73.29,"tensor(33.0228, device='cuda:2', grad_fn=<AddBackward0>)",53.997092962265015
