,epoch,test_accuracy,train_loss,test_loss
0,0,83.31,"tensor(1399.0657, device='cuda:3', grad_fn=<AddBackward0>)",55.11806643009186
1,1,85.52,"tensor(1267.8662, device='cuda:3', grad_fn=<AddBackward0>)",51.15049612522125
2,2,86.77,"tensor(1196.2604, device='cuda:3', grad_fn=<AddBackward0>)",49.60389053821564
3,3,87.14,"tensor(1139.6238, device='cuda:3', grad_fn=<AddBackward0>)",48.87050998210907
4,4,87.47,"tensor(1093.0354, device='cuda:3', grad_fn=<AddBackward0>)",48.52184081077576
5,5,87.71,"tensor(1054.8258, device='cuda:3', grad_fn=<AddBackward0>)",48.35368865728378
6,6,87.68,"tensor(1024.1013, device='cuda:3', grad_fn=<AddBackward0>)",48.3341845870018
7,7,87.58,"tensor(1000.1874, device='cuda:3', grad_fn=<AddBackward0>)",48.32406497001648
8,8,87.4,"tensor(981.5865, device='cuda:3', grad_fn=<AddBackward0>)",48.35225713253021
9,9,87.36,"tensor(966.6436, device='cuda:3', grad_fn=<AddBackward0>)",48.31667947769165
10,10,87.37,"tensor(953.8453, device='cuda:3', grad_fn=<AddBackward0>)",48.26274967193604
11,11,87.53,"tensor(942.2710, device='cuda:3', grad_fn=<AddBackward0>)",48.1885045170784
12,12,87.62,"tensor(931.5879, device='cuda:3', grad_fn=<AddBackward0>)",48.14032757282257
13,13,87.41,"tensor(921.5175, device='cuda:3', grad_fn=<AddBackward0>)",48.04813665151596
14,14,87.49,"tensor(911.9714, device='cuda:3', grad_fn=<AddBackward0>)",47.945933163166046
15,15,87.64,"tensor(902.7341, device='cuda:3', grad_fn=<AddBackward0>)",47.82648009061813
16,16,87.54,"tensor(893.9179, device='cuda:3', grad_fn=<AddBackward0>)",47.73625367879868
17,17,87.5,"tensor(885.4048, device='cuda:3', grad_fn=<AddBackward0>)",47.6558393239975
18,18,87.57,"tensor(877.1703, device='cuda:3', grad_fn=<AddBackward0>)",47.58883011341095
19,19,87.74,"tensor(869.3276, device='cuda:3', grad_fn=<AddBackward0>)",47.566915690898895
20,20,87.5,"tensor(861.6317, device='cuda:3', grad_fn=<AddBackward0>)",47.48682183027268
21,21,87.53,"tensor(854.2286, device='cuda:3', grad_fn=<AddBackward0>)",47.41621035337448
22,22,87.58,"tensor(847.0450, device='cuda:3', grad_fn=<AddBackward0>)",47.36764633655548
23,23,87.53,"tensor(840.0778, device='cuda:3', grad_fn=<AddBackward0>)",47.30391603708267
24,24,87.68,"tensor(833.3521, device='cuda:3', grad_fn=<AddBackward0>)",47.27155792713165
25,25,87.72,"tensor(826.8211, device='cuda:3', grad_fn=<AddBackward0>)",47.2435901761055
26,26,87.9,"tensor(820.5326, device='cuda:3', grad_fn=<AddBackward0>)",47.17980378866196
27,27,87.63,"tensor(814.4042, device='cuda:3', grad_fn=<AddBackward0>)",47.141309559345245
28,28,87.82,"tensor(808.4653, device='cuda:3', grad_fn=<AddBackward0>)",47.09391647577286
29,29,87.75,"tensor(802.7560, device='cuda:3', grad_fn=<AddBackward0>)",47.08957403898239
30,30,87.6,"tensor(797.1724, device='cuda:3', grad_fn=<AddBackward0>)",47.031964123249054
31,31,87.82,"tensor(791.6917, device='cuda:3', grad_fn=<AddBackward0>)",46.98599123954773
32,32,87.96,"tensor(786.4524, device='cuda:3', grad_fn=<AddBackward0>)",46.93594837188721
33,33,87.73,"tensor(781.3516, device='cuda:3', grad_fn=<AddBackward0>)",46.9133488535881
34,34,87.91,"tensor(776.4336, device='cuda:3', grad_fn=<AddBackward0>)",46.89149034023285
35,35,87.78,"tensor(771.6911, device='cuda:3', grad_fn=<AddBackward0>)",46.83927285671234
36,36,87.85,"tensor(767.0461, device='cuda:3', grad_fn=<AddBackward0>)",46.79622900485992
37,37,88.05,"tensor(762.5941, device='cuda:3', grad_fn=<AddBackward0>)",46.764076590538025
38,38,87.98,"tensor(758.1574, device='cuda:3', grad_fn=<AddBackward0>)",46.70554852485657
39,39,87.82,"tensor(753.9899, device='cuda:3', grad_fn=<AddBackward0>)",46.692234098911285
40,40,87.99,"tensor(749.8870, device='cuda:3', grad_fn=<AddBackward0>)",46.63964366912842
41,41,87.87,"tensor(745.8971, device='cuda:3', grad_fn=<AddBackward0>)",46.59753626585007
42,42,87.99,"tensor(742.0643, device='cuda:3', grad_fn=<AddBackward0>)",46.53666347265244
43,43,88.11,"tensor(738.2935, device='cuda:3', grad_fn=<AddBackward0>)",46.50370466709137
44,44,88.12,"tensor(734.6430, device='cuda:3', grad_fn=<AddBackward0>)",46.42664158344269
45,45,88.29,"tensor(731.1130, device='cuda:3', grad_fn=<AddBackward0>)",46.39239144325256
46,46,88.17,"tensor(727.6758, device='cuda:3', grad_fn=<AddBackward0>)",46.33548730611801
47,47,88.32,"tensor(724.3937, device='cuda:3', grad_fn=<AddBackward0>)",46.30140322446823
48,48,88.37,"tensor(721.1064, device='cuda:3', grad_fn=<AddBackward0>)",46.24509924650192
49,49,88.23,"tensor(718.0226, device='cuda:3', grad_fn=<AddBackward0>)",46.20527422428131
50,50,88.43,"tensor(715.0092, device='cuda:3', grad_fn=<AddBackward0>)",46.12107825279236
51,51,88.48,"tensor(712.0584, device='cuda:3', grad_fn=<AddBackward0>)",46.08059024810791
52,52,88.51,"tensor(709.1943, device='cuda:3', grad_fn=<AddBackward0>)",46.03849226236344
53,53,88.53,"tensor(706.4346, device='cuda:3', grad_fn=<AddBackward0>)",45.971265494823456
54,54,88.59,"tensor(703.7642, device='cuda:3', grad_fn=<AddBackward0>)",45.90661418437958
55,55,88.62,"tensor(701.1227, device='cuda:3', grad_fn=<AddBackward0>)",45.84759986400604
56,56,88.49,"tensor(698.6545, device='cuda:3', grad_fn=<AddBackward0>)",45.80699819326401
57,57,88.53,"tensor(696.1868, device='cuda:3', grad_fn=<AddBackward0>)",45.75272887945175
58,58,88.64,"tensor(693.8872, device='cuda:3', grad_fn=<AddBackward0>)",45.693414092063904
59,59,88.6,"tensor(691.6385, device='cuda:3', grad_fn=<AddBackward0>)",45.6683064699173
60,60,88.65,"tensor(689.3969, device='cuda:3', grad_fn=<AddBackward0>)",45.59626972675324
61,61,88.74,"tensor(687.3120, device='cuda:3', grad_fn=<AddBackward0>)",45.51226967573166
62,62,88.86,"tensor(685.2394, device='cuda:3', grad_fn=<AddBackward0>)",45.464115858078
63,63,88.74,"tensor(683.2452, device='cuda:3', grad_fn=<AddBackward0>)",45.39971500635147
64,64,88.82,"tensor(681.3541, device='cuda:3', grad_fn=<AddBackward0>)",45.34632313251496
65,65,88.83,"tensor(679.4757, device='cuda:3', grad_fn=<AddBackward0>)",45.30371254682541
66,66,88.89,"tensor(677.6956, device='cuda:3', grad_fn=<AddBackward0>)",45.23895335197449
67,67,88.91,"tensor(676.0121, device='cuda:3', grad_fn=<AddBackward0>)",45.18403083086014
