,epoch,test_accuracy,train_loss,test_loss
0,0,9.99,"tensor(540.7347, device='cuda:3', grad_fn=<AddBackward0>)",91.88118004798888
1,1,10.03,"tensor(538.6938, device='cuda:3', grad_fn=<AddBackward0>)",91.53719282150269
2,2,10.5,"tensor(536.6137, device='cuda:3', grad_fn=<AddBackward0>)",91.180997133255
3,3,13.23,"tensor(534.4713, device='cuda:3', grad_fn=<AddBackward0>)",90.80311822891235
4,4,16.74,"tensor(532.1216, device='cuda:3', grad_fn=<AddBackward0>)",90.3778977394104
5,5,29.5,"tensor(529.3675, device='cuda:3', grad_fn=<AddBackward0>)",89.8699357509613
6,6,34.33,"tensor(526.1555, device='cuda:3', grad_fn=<AddBackward0>)",89.28236818313599
7,7,33.8,"tensor(522.3290, device='cuda:3', grad_fn=<AddBackward0>)",88.55893135070801
8,8,35.93,"tensor(517.5954, device='cuda:3', grad_fn=<AddBackward0>)",87.66300415992737
9,9,38.35,"tensor(511.5103, device='cuda:3', grad_fn=<AddBackward0>)",86.46459746360779
10,10,39.02,"tensor(503.2195, device='cuda:3', grad_fn=<AddBackward0>)",84.79485201835632
11,11,40.72,"tensor(491.7649, device='cuda:3', grad_fn=<AddBackward0>)",82.5675277709961
12,12,40.1,"tensor(477.1035, device='cuda:3', grad_fn=<AddBackward0>)",79.76365876197815
13,13,37.89,"tensor(458.7050, device='cuda:3', grad_fn=<AddBackward0>)",76.29336607456207
14,14,36.63,"tensor(436.5508, device='cuda:3', grad_fn=<AddBackward0>)",72.24077486991882
15,15,37.93,"tensor(411.6639, device='cuda:3', grad_fn=<AddBackward0>)",67.86907947063446
16,16,42.27,"tensor(385.9550, device='cuda:3', grad_fn=<AddBackward0>)",63.49306964874268
17,17,47.54,"tensor(360.7230, device='cuda:3', grad_fn=<AddBackward0>)",59.31940913200378
18,18,51.56,"tensor(337.3188, device='cuda:3', grad_fn=<AddBackward0>)",55.5546669960022
19,19,56.82,"tensor(316.4312, device='cuda:3', grad_fn=<AddBackward0>)",52.24802649021149
20,20,58.92,"tensor(298.6171, device='cuda:3', grad_fn=<AddBackward0>)",49.46324574947357
21,21,60.41,"tensor(283.3543, device='cuda:3', grad_fn=<AddBackward0>)",47.04852735996246
22,22,61.73,"tensor(270.0238, device='cuda:3', grad_fn=<AddBackward0>)",44.94730234146118
23,23,62.83,"tensor(258.3549, device='cuda:3', grad_fn=<AddBackward0>)",43.09575003385544
24,24,64.04,"tensor(247.9484, device='cuda:3', grad_fn=<AddBackward0>)",41.46208572387695
25,25,64.77,"tensor(238.8160, device='cuda:3', grad_fn=<AddBackward0>)",40.001196205616
26,26,66.28,"tensor(230.3475, device='cuda:3', grad_fn=<AddBackward0>)",38.68193161487579
27,27,66.62,"tensor(222.8331, device='cuda:3', grad_fn=<AddBackward0>)",37.49916684627533
28,28,67.51,"tensor(216.1497, device='cuda:3', grad_fn=<AddBackward0>)",36.426316261291504
29,29,68.15,"tensor(210.2358, device='cuda:3', grad_fn=<AddBackward0>)",35.52276247739792
30,30,69.37,"tensor(205.0798, device='cuda:3', grad_fn=<AddBackward0>)",34.70178210735321
31,31,69.97,"tensor(200.5120, device='cuda:3', grad_fn=<AddBackward0>)",34.00985270738602
32,32,70.61,"tensor(196.5712, device='cuda:3', grad_fn=<AddBackward0>)",33.40454143285751
33,33,70.95,"tensor(193.1178, device='cuda:3', grad_fn=<AddBackward0>)",32.86294329166412
34,34,71.13,"tensor(190.0538, device='cuda:3', grad_fn=<AddBackward0>)",32.41370767354965
35,35,71.31,"tensor(187.3148, device='cuda:3', grad_fn=<AddBackward0>)",31.978863537311558
36,36,71.41,"tensor(184.8336, device='cuda:3', grad_fn=<AddBackward0>)",31.615044713020325
37,37,71.7,"tensor(182.6915, device='cuda:3', grad_fn=<AddBackward0>)",31.273987233638763
38,38,71.83,"tensor(180.7448, device='cuda:3', grad_fn=<AddBackward0>)",30.98209375143051
39,39,72.11,"tensor(178.9726, device='cuda:3', grad_fn=<AddBackward0>)",30.68228816986084
40,40,72.12,"tensor(177.4300, device='cuda:3', grad_fn=<AddBackward0>)",30.459030508995056
41,41,72.82,"tensor(175.8873, device='cuda:3', grad_fn=<AddBackward0>)",30.23331159353256
42,42,72.64,"tensor(174.4483, device='cuda:3', grad_fn=<AddBackward0>)",29.965215921401978
43,43,72.64,"tensor(173.2060, device='cuda:3', grad_fn=<AddBackward0>)",29.769634425640103
44,44,73.0,"tensor(171.9558, device='cuda:3', grad_fn=<AddBackward0>)",29.57258933782577
45,45,73.22,"tensor(170.8024, device='cuda:3', grad_fn=<AddBackward0>)",29.384696543216705
46,46,73.52,"tensor(169.6748, device='cuda:3', grad_fn=<AddBackward0>)",29.18447047472
47,47,73.63,"tensor(168.6544, device='cuda:3', grad_fn=<AddBackward0>)",29.01593965291977
48,48,73.67,"tensor(167.6190, device='cuda:3', grad_fn=<AddBackward0>)",28.877414882183075
49,49,73.86,"tensor(166.6591, device='cuda:3', grad_fn=<AddBackward0>)",28.701826453208923
50,50,74.07,"tensor(165.6802, device='cuda:3', grad_fn=<AddBackward0>)",28.56444025039673
51,51,74.25,"tensor(164.7468, device='cuda:3', grad_fn=<AddBackward0>)",28.414978563785557
52,52,74.28,"tensor(163.9009, device='cuda:3', grad_fn=<AddBackward0>)",28.26230651140213
53,53,74.6,"tensor(162.9090, device='cuda:3', grad_fn=<AddBackward0>)",28.131043612957
54,54,74.37,"tensor(162.1240, device='cuda:3', grad_fn=<AddBackward0>)",27.99537754058838
55,55,74.87,"tensor(161.2300, device='cuda:3', grad_fn=<AddBackward0>)",27.83596122264862
56,56,74.91,"tensor(160.4620, device='cuda:3', grad_fn=<AddBackward0>)",27.700825452804565
57,57,75.11,"tensor(159.5245, device='cuda:3', grad_fn=<AddBackward0>)",27.566814661026
58,58,74.99,"tensor(158.8449, device='cuda:3', grad_fn=<AddBackward0>)",27.42822760343552
59,59,75.28,"tensor(158.0446, device='cuda:3', grad_fn=<AddBackward0>)",27.303737342357635
60,60,75.64,"tensor(157.0992, device='cuda:3', grad_fn=<AddBackward0>)",27.189509481191635
61,61,75.62,"tensor(156.3005, device='cuda:3', grad_fn=<AddBackward0>)",27.039511770009995
62,62,75.7,"tensor(155.5372, device='cuda:3', grad_fn=<AddBackward0>)",26.91675099730492
63,63,75.83,"tensor(154.7591, device='cuda:3', grad_fn=<AddBackward0>)",26.78423574566841
64,64,75.59,"tensor(154.0774, device='cuda:3', grad_fn=<AddBackward0>)",26.646909534931183
65,65,76.0,"tensor(153.2195, device='cuda:3', grad_fn=<AddBackward0>)",26.528790652751923
66,66,76.11,"tensor(152.4624, device='cuda:3', grad_fn=<AddBackward0>)",26.39188227057457
67,67,76.49,"tensor(151.6538, device='cuda:3', grad_fn=<AddBackward0>)",26.326287239789963
68,68,76.22,"tensor(150.9938, device='cuda:3', grad_fn=<AddBackward0>)",26.1983962059021
69,69,76.58,"tensor(150.1867, device='cuda:3', grad_fn=<AddBackward0>)",26.05125144124031
70,70,76.55,"tensor(149.4458, device='cuda:3', grad_fn=<AddBackward0>)",25.93382808566093
71,71,76.85,"tensor(148.7306, device='cuda:3', grad_fn=<AddBackward0>)",25.86603537201881
72,72,76.76,"tensor(148.0374, device='cuda:3', grad_fn=<AddBackward0>)",25.73082819581032
73,73,77.03,"tensor(147.4247, device='cuda:3', grad_fn=<AddBackward0>)",25.612109690904617
74,74,77.06,"tensor(146.8342, device='cuda:3', grad_fn=<AddBackward0>)",25.47661003470421
75,75,77.31,"tensor(146.0459, device='cuda:3', grad_fn=<AddBackward0>)",25.39858990907669
76,76,77.29,"tensor(145.3321, device='cuda:3', grad_fn=<AddBackward0>)",25.28686076402664
77,77,77.32,"tensor(144.7737, device='cuda:3', grad_fn=<AddBackward0>)",25.1837300658226
78,78,77.56,"tensor(144.1349, device='cuda:3', grad_fn=<AddBackward0>)",25.07010081410408
79,79,77.5,"tensor(143.5350, device='cuda:3', grad_fn=<AddBackward0>)",24.984423637390137
80,80,77.7,"tensor(142.9645, device='cuda:3', grad_fn=<AddBackward0>)",24.92306631803513
81,81,77.85,"tensor(142.3068, device='cuda:3', grad_fn=<AddBackward0>)",24.786372870206836
82,82,77.89,"tensor(141.8541, device='cuda:3', grad_fn=<AddBackward0>)",24.70749953389168
83,83,78.04,"tensor(141.2762, device='cuda:3', grad_fn=<AddBackward0>)",24.616648375988007
84,84,78.09,"tensor(140.7455, device='cuda:3', grad_fn=<AddBackward0>)",24.52746868133545
85,85,78.06,"tensor(140.2331, device='cuda:3', grad_fn=<AddBackward0>)",24.468207150697708
86,86,78.19,"tensor(139.7295, device='cuda:3', grad_fn=<AddBackward0>)",24.38019558787346
87,87,78.26,"tensor(139.1812, device='cuda:3', grad_fn=<AddBackward0>)",24.295485377311707
88,88,78.28,"tensor(138.7058, device='cuda:3', grad_fn=<AddBackward0>)",24.213573664426804
89,89,78.38,"tensor(138.2198, device='cuda:3', grad_fn=<AddBackward0>)",24.13588508963585
90,90,78.39,"tensor(137.8686, device='cuda:3', grad_fn=<AddBackward0>)",24.08526650071144
91,91,78.59,"tensor(137.1777, device='cuda:3', grad_fn=<AddBackward0>)",23.98520463705063
92,92,78.45,"tensor(136.9077, device='cuda:3', grad_fn=<AddBackward0>)",23.94749075174332
93,93,78.65,"tensor(136.3706, device='cuda:3', grad_fn=<AddBackward0>)",23.84251627326012
94,94,78.72,"tensor(136.0234, device='cuda:3', grad_fn=<AddBackward0>)",23.7762488424778
95,95,78.8,"tensor(135.6162, device='cuda:3', grad_fn=<AddBackward0>)",23.69659450650215
96,96,78.71,"tensor(135.1737, device='cuda:3', grad_fn=<AddBackward0>)",23.65381795167923
97,97,78.83,"tensor(134.9197, device='cuda:3', grad_fn=<AddBackward0>)",23.5980264544487
98,98,78.73,"tensor(134.4518, device='cuda:3', grad_fn=<AddBackward0>)",23.52769342064857
99,99,78.94,"tensor(133.9304, device='cuda:3', grad_fn=<AddBackward0>)",23.460929840803143
