,epoch,test_accuracy,train_loss,test_loss
0,0,17.68,"tensor(541.4207, device='cuda:1', grad_fn=<AddBackward0>)",91.9429578781128
1,1,20.6,"tensor(539.3249, device='cuda:1', grad_fn=<AddBackward0>)",91.5884473323822
2,2,22.3,"tensor(537.1918, device='cuda:1', grad_fn=<AddBackward0>)",91.21657586097716
3,3,22.85,"tensor(534.9573, device='cuda:1', grad_fn=<AddBackward0>)",90.82375431060792
4,4,25.49,"tensor(532.4731, device='cuda:1', grad_fn=<AddBackward0>)",90.36374640464784
5,5,28.25,"tensor(529.3728, device='cuda:1', grad_fn=<AddBackward0>)",89.76305603981018
6,6,29.06,"tensor(525.5244, device='cuda:1', grad_fn=<AddBackward0>)",89.06242084503174
7,7,29.59,"tensor(520.9751, device='cuda:1', grad_fn=<AddBackward0>)",88.20437264442444
8,8,30.24,"tensor(515.1107, device='cuda:1', grad_fn=<AddBackward0>)",87.02180647850037
9,9,31.25,"tensor(507.0220, device='cuda:1', grad_fn=<AddBackward0>)",85.44714140892029
10,10,31.8,"tensor(496.4194, device='cuda:1', grad_fn=<AddBackward0>)",83.35999512672424
11,11,31.32,"tensor(482.1980, device='cuda:1', grad_fn=<AddBackward0>)",80.56555497646332
12,12,32.25,"tensor(463.3710, device='cuda:1', grad_fn=<AddBackward0>)",76.92722797393799
13,13,33.93,"tensor(439.4505, device='cuda:1', grad_fn=<AddBackward0>)",72.44927597045898
14,14,35.72,"tensor(411.5099, device='cuda:1', grad_fn=<AddBackward0>)",67.51425838470459
15,15,41.93,"tensor(381.5564, device='cuda:1', grad_fn=<AddBackward0>)",62.35273993015289
16,16,49.25,"tensor(351.1144, device='cuda:1', grad_fn=<AddBackward0>)",57.33494222164154
17,17,54.66,"tensor(323.0167, device='cuda:1', grad_fn=<AddBackward0>)",52.9048992395401
18,18,58.97,"tensor(298.6621, device='cuda:1', grad_fn=<AddBackward0>)",49.099613904953
19,19,61.89,"tensor(278.0126, device='cuda:1', grad_fn=<AddBackward0>)",45.9030464887619
20,20,64.02,"tensor(260.5992, device='cuda:1', grad_fn=<AddBackward0>)",43.17877900600433
21,21,65.65,"tensor(245.6786, device='cuda:1', grad_fn=<AddBackward0>)",40.86293441057205
22,22,66.76,"tensor(233.1986, device='cuda:1', grad_fn=<AddBackward0>)",38.932471573352814
23,23,67.94,"tensor(222.5364, device='cuda:1', grad_fn=<AddBackward0>)",37.26637816429138
24,24,70.02,"tensor(213.4300, device='cuda:1', grad_fn=<AddBackward0>)",35.85739058256149
25,25,70.21,"tensor(205.5817, device='cuda:1', grad_fn=<AddBackward0>)",34.632419764995575
26,26,71.18,"tensor(199.0714, device='cuda:1', grad_fn=<AddBackward0>)",33.65294659137726
27,27,71.45,"tensor(193.4970, device='cuda:1', grad_fn=<AddBackward0>)",32.77299654483795
28,28,71.59,"tensor(188.8710, device='cuda:1', grad_fn=<AddBackward0>)",32.055905401706696
29,29,71.92,"tensor(184.6409, device='cuda:1', grad_fn=<AddBackward0>)",31.423710227012634
30,30,71.95,"tensor(180.9612, device='cuda:1', grad_fn=<AddBackward0>)",30.84692969918251
31,31,72.23,"tensor(177.7504, device='cuda:1', grad_fn=<AddBackward0>)",30.385090559720997
32,32,72.5,"tensor(174.7861, device='cuda:1', grad_fn=<AddBackward0>)",29.885498464107517
33,33,72.77,"tensor(172.1610, device='cuda:1', grad_fn=<AddBackward0>)",29.49615651369095
