,epoch,test_accuracy,train_loss,test_loss
0,0,10.9,"tensor(540.1913, device='cuda:1', grad_fn=<AddBackward0>)",91.67605590820312
1,1,14.24,"tensor(537.2608, device='cuda:1', grad_fn=<AddBackward0>)",91.19536232948305
2,2,22.44,"tensor(534.5219, device='cuda:1', grad_fn=<AddBackward0>)",90.73448705673218
3,3,24.21,"tensor(531.6933, device='cuda:1', grad_fn=<AddBackward0>)",90.23161387443542
4,4,27.78,"tensor(528.5609, device='cuda:1', grad_fn=<AddBackward0>)",89.66367030143738
5,5,29.96,"tensor(524.9998, device='cuda:1', grad_fn=<AddBackward0>)",89.02265357971191
6,6,31.05,"tensor(520.9988, device='cuda:1', grad_fn=<AddBackward0>)",88.28753590583801
7,7,32.17,"tensor(516.0475, device='cuda:1', grad_fn=<AddBackward0>)",87.29646492004395
8,8,32.42,"tensor(509.3657, device='cuda:1', grad_fn=<AddBackward0>)",86.03125762939453
9,9,32.44,"tensor(501.1371, device='cuda:1', grad_fn=<AddBackward0>)",84.47062945365906
10,10,33.11,"tensor(490.8392, device='cuda:1', grad_fn=<AddBackward0>)",82.5069534778595
11,11,33.86,"tensor(478.0789, device='cuda:1', grad_fn=<AddBackward0>)",80.11868262290955
12,12,35.54,"tensor(462.7505, device='cuda:1', grad_fn=<AddBackward0>)",77.25726270675659
13,13,38.19,"tensor(444.9008, device='cuda:1', grad_fn=<AddBackward0>)",74.03843998908997
14,14,43.84,"tensor(425.1681, device='cuda:1', grad_fn=<AddBackward0>)",70.54908299446106
15,15,46.03,"tensor(403.8773, device='cuda:1', grad_fn=<AddBackward0>)",66.81233060359955
16,16,48.07,"tensor(381.1091, device='cuda:1', grad_fn=<AddBackward0>)",62.8192538022995
17,17,50.7,"tensor(356.5457, device='cuda:1', grad_fn=<AddBackward0>)",58.48198199272156
18,18,55.43,"tensor(330.7085, device='cuda:1', grad_fn=<AddBackward0>)",54.18954491615296
19,19,59.36,"tensor(306.1485, device='cuda:1', grad_fn=<AddBackward0>)",50.25632131099701
20,20,63.0,"tensor(284.4114, device='cuda:1', grad_fn=<AddBackward0>)",46.854081869125366
21,21,64.94,"tensor(265.9761, device='cuda:1', grad_fn=<AddBackward0>)",44.00487697124481
22,22,67.23,"tensor(250.6434, device='cuda:1', grad_fn=<AddBackward0>)",41.659927904605865
23,23,68.16,"tensor(237.9422, device='cuda:1', grad_fn=<AddBackward0>)",39.71260929107666
24,24,69.31,"tensor(227.5822, device='cuda:1', grad_fn=<AddBackward0>)",38.105806052684784
25,25,69.6,"tensor(218.7820, device='cuda:1', grad_fn=<AddBackward0>)",36.74480789899826
26,26,70.34,"tensor(211.4802, device='cuda:1', grad_fn=<AddBackward0>)",35.61500382423401
27,27,71.01,"tensor(205.1708, device='cuda:1', grad_fn=<AddBackward0>)",34.641356348991394
28,28,71.28,"tensor(199.9514, device='cuda:1', grad_fn=<AddBackward0>)",33.81973099708557
29,29,71.65,"tensor(195.4091, device='cuda:1', grad_fn=<AddBackward0>)",33.13928735256195
30,30,72.05,"tensor(191.4555, device='cuda:1', grad_fn=<AddBackward0>)",32.52508211135864
31,31,72.08,"tensor(187.9129, device='cuda:1', grad_fn=<AddBackward0>)",32.00841307640076
32,32,72.15,"tensor(184.9654, device='cuda:1', grad_fn=<AddBackward0>)",31.522399425506592
33,33,72.39,"tensor(182.3490, device='cuda:1', grad_fn=<AddBackward0>)",31.11178040504456
34,34,72.55,"tensor(180.1019, device='cuda:1', grad_fn=<AddBackward0>)",30.727536261081696
35,35,72.74,"tensor(177.8673, device='cuda:1', grad_fn=<AddBackward0>)",30.41278433799744
36,36,72.88,"tensor(175.8445, device='cuda:1', grad_fn=<AddBackward0>)",30.09849166870117
37,37,73.12,"tensor(174.0782, device='cuda:1', grad_fn=<AddBackward0>)",29.819898545742035
