,epoch,test_accuracy,train_loss,test_loss
0,0,31.84,"tensor(518.2798, device='cuda:4', grad_fn=<AddBackward0>)",82.26272439956665
1,1,48.04,"tensor(444.0593, device='cuda:4', grad_fn=<AddBackward0>)",69.596639752388
2,2,62.93,"tensor(375.3853, device='cuda:4', grad_fn=<AddBackward0>)",58.34976601600647
3,3,67.64,"tensor(311.6934, device='cuda:4', grad_fn=<AddBackward0>)",47.59276133775711
4,4,70.86,"tensor(248.1527, device='cuda:4', grad_fn=<AddBackward0>)",37.93858885765076
5,5,72.91,"tensor(205.2498, device='cuda:4', grad_fn=<AddBackward0>)",32.72024357318878
6,6,73.73,"tensor(181.2861, device='cuda:4', grad_fn=<AddBackward0>)",29.688306391239166
7,7,75.1,"tensor(166.4668, device='cuda:4', grad_fn=<AddBackward0>)",27.75146159529686
8,8,75.68,"tensor(156.5535, device='cuda:4', grad_fn=<AddBackward0>)",26.438569962978363
9,9,76.94,"tensor(148.8704, device='cuda:4', grad_fn=<AddBackward0>)",25.25698897242546
10,10,77.68,"tensor(142.6884, device='cuda:4', grad_fn=<AddBackward0>)",24.43324023485184
11,11,78.6,"tensor(137.3053, device='cuda:4', grad_fn=<AddBackward0>)",23.62174466252327
12,12,79.07,"tensor(132.9133, device='cuda:4', grad_fn=<AddBackward0>)",22.94939422607422
13,13,79.79,"tensor(129.0288, device='cuda:4', grad_fn=<AddBackward0>)",22.39037334918976
14,14,80.27,"tensor(125.6673, device='cuda:4', grad_fn=<AddBackward0>)",21.987799555063248
15,15,80.34,"tensor(122.8028, device='cuda:4', grad_fn=<AddBackward0>)",21.50134015083313
16,16,80.98,"tensor(120.3934, device='cuda:4', grad_fn=<AddBackward0>)",21.135519832372665
17,17,81.19,"tensor(118.2640, device='cuda:4', grad_fn=<AddBackward0>)",20.830798774957657
18,18,81.16,"tensor(116.2676, device='cuda:4', grad_fn=<AddBackward0>)",20.595609933137894
19,19,81.65,"tensor(114.4522, device='cuda:4', grad_fn=<AddBackward0>)",20.375956535339355
20,20,81.67,"tensor(112.9338, device='cuda:4', grad_fn=<AddBackward0>)",20.357353270053864
21,21,81.88,"tensor(111.5597, device='cuda:4', grad_fn=<AddBackward0>)",19.92392812669277
22,22,82.09,"tensor(110.1068, device='cuda:4', grad_fn=<AddBackward0>)",19.68830746412277
23,23,82.14,"tensor(108.8942, device='cuda:4', grad_fn=<AddBackward0>)",19.572485849261284
24,24,82.35,"tensor(107.7838, device='cuda:4', grad_fn=<AddBackward0>)",19.331320613622665
25,25,82.74,"tensor(106.7328, device='cuda:4', grad_fn=<AddBackward0>)",19.139547124505043
26,26,82.62,"tensor(105.6320, device='cuda:4', grad_fn=<AddBackward0>)",19.01862376928329
