,epoch,test_accuracy,train_loss,test_loss
0,0,77.94,"tensor(1367.6304, device='cuda:3', grad_fn=<AddBackward0>)",64.33789372444153
1,1,82.94,"tensor(1247.0350, device='cuda:3', grad_fn=<AddBackward0>)",55.80297470092773
2,2,85.33,"tensor(1192.6030, device='cuda:3', grad_fn=<AddBackward0>)",52.166553020477295
3,3,86.47,"tensor(1155.3058, device='cuda:3', grad_fn=<AddBackward0>)",50.02945363521576
4,4,86.98,"tensor(1125.4558, device='cuda:3', grad_fn=<AddBackward0>)",48.70689356327057
5,5,87.58,"tensor(1099.9250, device='cuda:3', grad_fn=<AddBackward0>)",47.843087673187256
6,6,87.87,"tensor(1077.5604, device='cuda:3', grad_fn=<AddBackward0>)",47.19598227739334
7,7,87.98,"tensor(1057.5383, device='cuda:3', grad_fn=<AddBackward0>)",46.74057424068451
8,8,88.21,"tensor(1039.5419, device='cuda:3', grad_fn=<AddBackward0>)",46.38167971372605
9,9,88.02,"tensor(1023.3256, device='cuda:3', grad_fn=<AddBackward0>)",46.14987421035767
10,10,88.47,"tensor(1008.7147, device='cuda:3', grad_fn=<AddBackward0>)",45.9246267080307
11,11,88.54,"tensor(995.4924, device='cuda:3', grad_fn=<AddBackward0>)",45.71775937080383
12,12,88.57,"tensor(983.7082, device='cuda:3', grad_fn=<AddBackward0>)",45.63635104894638
13,13,88.61,"tensor(973.0745, device='cuda:3', grad_fn=<AddBackward0>)",45.5367124080658
14,14,88.69,"tensor(963.4598, device='cuda:3', grad_fn=<AddBackward0>)",45.36946350336075
15,15,88.68,"tensor(954.5626, device='cuda:3', grad_fn=<AddBackward0>)",45.32181531190872
16,16,88.61,"tensor(946.4711, device='cuda:3', grad_fn=<AddBackward0>)",45.19298255443573
17,17,88.85,"tensor(938.8235, device='cuda:3', grad_fn=<AddBackward0>)",45.10711932182312
18,18,88.88,"tensor(931.6073, device='cuda:3', grad_fn=<AddBackward0>)",45.14067655801773
19,19,88.74,"tensor(924.7109, device='cuda:3', grad_fn=<AddBackward0>)",44.98276036977768
20,20,88.83,"tensor(918.2083, device='cuda:3', grad_fn=<AddBackward0>)",44.87704628705978
21,21,88.88,"tensor(911.9031, device='cuda:3', grad_fn=<AddBackward0>)",44.803319573402405
22,22,88.9,"tensor(905.8920, device='cuda:3', grad_fn=<AddBackward0>)",44.748175859451294
23,23,88.96,"tensor(900.1050, device='cuda:3', grad_fn=<AddBackward0>)",44.662441194057465
24,24,88.77,"tensor(894.4628, device='cuda:3', grad_fn=<AddBackward0>)",44.6713490486145
25,25,88.98,"tensor(889.0109, device='cuda:3', grad_fn=<AddBackward0>)",44.53188097476959
26,26,89.04,"tensor(883.7427, device='cuda:3', grad_fn=<AddBackward0>)",44.46446627378464
27,27,88.9,"tensor(878.6810, device='cuda:3', grad_fn=<AddBackward0>)",44.43859642744064
28,28,89.09,"tensor(873.7363, device='cuda:3', grad_fn=<AddBackward0>)",44.420970022678375
29,29,89.1,"tensor(868.8677, device='cuda:3', grad_fn=<AddBackward0>)",44.30599695444107
30,30,89.13,"tensor(864.2318, device='cuda:3', grad_fn=<AddBackward0>)",44.28399479389191
31,31,89.07,"tensor(859.6754, device='cuda:3', grad_fn=<AddBackward0>)",44.23013001680374
32,32,89.16,"tensor(855.2808, device='cuda:3', grad_fn=<AddBackward0>)",44.145734667778015
33,33,89.24,"tensor(850.9194, device='cuda:3', grad_fn=<AddBackward0>)",44.13470160961151
34,34,89.32,"tensor(846.7553, device='cuda:3', grad_fn=<AddBackward0>)",44.04639661312103
35,35,89.3,"tensor(842.6288, device='cuda:3', grad_fn=<AddBackward0>)",43.976905167102814
36,36,89.31,"tensor(838.6245, device='cuda:3', grad_fn=<AddBackward0>)",43.939124584198
37,37,89.37,"tensor(834.7059, device='cuda:3', grad_fn=<AddBackward0>)",43.88807415962219
38,38,89.28,"tensor(830.8837, device='cuda:3', grad_fn=<AddBackward0>)",43.81605702638626
39,39,89.37,"tensor(827.2065, device='cuda:3', grad_fn=<AddBackward0>)",43.82501953840256
