Namespace(b_lr=0.0001, batch_size=64, conv=False, dataset='MNIST', dry_run=False, epochs=100, feedback_decay=0.0, gamma=0.95, log_dir='results/', log_interval=100, lr=0.01, n_layers=7, nb=0, no_cuda=False, seed=-1, test_batch_size=1000, train_mode='DFA', weight_decay=0.0001)
Epoch,Training Loss,Test Loss,Test Accuracy
1,28760383262.951534,38020698294.62421,65.54
2,666952102139.6333,444517520064.40765,79.45
3,449413100454.4819,249899726704.50955,82.28
4,1452861196143.8977,612848004206.879,86.96
5,798408170629.1855,692436293227.6178,84.4
6,740442034551.5394,622597204059.3121,86.85
7,659549419541.8337,420204903195.7197,88.28
8,640582991837.066,539959807347.7707,87.24
9,1497617494478.8743,1748606544798.1655,82.99
10,1135080321032.7334,1622596235707.5159,82.61
11,1132333101658.6099,1068796914903.2357,86.28
12,744544470808.5629,671669100283.1083,90.13
13,706897031526.0725,948220027767.0319,84.74
14,761999389833.5522,766155397863.5414,88.47
15,580723389752.2218,553238008721.121,90.97
16,601965752573.2708,561792454525.5542,91.02
17,614890461083.5651,696504595292.9426,88.28
18,483744968538.06396,486867016214.828,89.88
19,471709294714.2687,295758856192.0,93.77
20,384464900017.39874,273965635805.75797,93.24
21,306648602942.77185,431844603969.2229,88.8
22,231914818876.5885,260838595512.2548,93.0
23,206911882019.47974,311937078161.12103,91.04
24,196542838910.6354,185620247597.65604,93.11
25,187027520837.32196,179915410595.0573,91.78
26,151444503003.97443,279220404954.4968,88.16
27,137288743143.4371,95156039601.73248,95.39
28,105029589310.77185,83194817751.23567,95.25
29,93224436550.41365,61891061746.955414,95.29
30,78034023107.41151,65821609644.84077,95.71
31,73330921742.73775,85882962337.42676,93.8
32,63478932556.41791,103849948310.01274,91.71
33,52704351421.953094,66226197184.407646,93.34
34,52591335079.02772,79306743234.03822,92.25
35,46499106492.861404,70628269923.46497,93.52
36,42416912999.71002,42095572744.15286,95.54
37,33762612379.019188,45805747076.07643,94.91
38,32267067828.673775,30424024396.636944,95.76
39,32418665417.41578,28436872902.929935,95.92
40,25262743255.061832,26072909236.99363,95.49
41,22433855090.626865,25022560216.86624,95.97
42,23944295771.15565,41939265836.025475,93.43
43,20112757181.40725,19094771829.401276,96.06
44,17388176355.616203,32272893260.636944,93.91
45,17130319409.1258,19256970298.700638,95.9
46,15641836327.846481,18419524992.815285,95.93
47,12276973952.27292,14177947204.484076,96.52
48,12544420045.236673,21397077181.146496,95.22
49,11945639708.929638,20804428663.03185,93.88
50,9113276232.597015,14673244707.872612,96.02
51,10427132510.976545,11589182848.815287,96.87
52,7642497792.545842,12631584689.732485,95.92
53,6355465667.957356,11515740473.070065,96.2
54,6339541450.5074625,13862240986.496815,95.04
55,5467095284.537313,8421788626.343949,96.38
56,6230664827.360341,8515401480.152866,96.6
57,5069394313.006396,9082601367.643312,96.14
58,4533621495.8123665,13485218639.898088,94.8
59,4630395041.569297,5299855725.248407,97.04
60,4268933364.5373135,6773541424.917197,96.84
61,3222106854.3454156,7283092382.165606,96.35
62,3231337072.4434967,6050472614.318471,96.7
63,2863361497.7910447,6149617416.152866,96.39
64,2272008405.970149,6049246423.235669,96.25
65,2230499349.8336887,5671044950.4203825,96.78
66,1977128702.3624732,5720809837.248407,96.3
67,1775808817.6716418,4573340952.458599,96.9
68,1855470009.0405116,4450825887.796179,96.86
69,1517974875.1556504,4567565018.496816,96.57
70,1354115591.641791,3831182068.585987,96.82
71,1318067437.987207,3324157169.3248405,97.58
72,1204128752.716418,3897820283.923567,96.72
73,1271182787.957356,4262737254.7261147,96.32
74,939336972.554371,3418219174.3184714,96.97
75,821532117.424307,3032366269.146497,97.08
76,798477052.1791044,3969981368.254777,96.18
77,745805706.098081,3139102289.528662,96.62
78,642339104.2046908,3147337701.910828,96.82
79,601134636.7590618,3355419615.388535,96.68
80,564782558.1577826,2553842537.9872613,97.21
81,471160530.69509596,2455626823.745223,97.49
82,468188607.5906183,2715837303.031847,97.14
83,412179056.4434968,2050101326.267516,97.46
84,337488068.50319827,2722508147.7707005,96.54
85,320804519.02771854,1848961532.7388535,97.39
86,391276696.8358209,2226406889.1719747,97.18
87,334707294.9765459,2028274237.9617834,97.31
88,272042128.1023454,2059085080.4585986,97.29
89,274780893.6119403,1822893075.566879,97.37
90,165648763.90618336,1991699723.4140127,97.19
91,251862978.86567163,1877401600.0,97.35
92,212261689.31343284,1584902222.267516,97.73
93,162332776.80170575,2040742722.8535032,96.89
94,147812098.7292111,1967560873.5796177,97.16
95,131725587.10447761,1689210540.8407643,97.38
96,160526851.2750533,1485301016.4585986,97.64
97,134809499.56503198,1451030697.5796177,97.54
98,110553756.1108742,1513690418.5477707,97.45
99,95565679.89765458,1965376479.388535,96.93
100,82145376.06823027,1570264996.6878982,97.19
