Namespace(b_lr=0.0001, batch_size=64, conv=False, dataset='MNIST', dry_run=False, epochs=100, feedback_decay=0.0, gamma=0.95, log_dir='results/', log_interval=100, lr=0.01, n_layers=7, nb=1, no_cuda=False, seed=-1, test_batch_size=1000, train_mode='DFA', weight_decay=0.0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,17332339417.526733,24819910473.375797,69.94
2,489031377660.1791,311248523968.40765,75.56
3,149959303412.53732,178801712264.96814,78.89
4,972875726428.7932,849795782982.1146,80.7
5,1012893431305.8252,1492442690605.656,78.62
6,716763814067.0363,758827856106.8025,84.64
7,835120237640.0511,1360405250987.2102,77.26
8,995028776318.0896,1037923149080.4586,84.74
9,644498844202.5757,750257971356.535,85.01
10,480592586048.9552,794154234612.5859,85.13
11,424366036053.15137,593216410513.121,88.03
12,427083182647.6759,343650119706.0892,92.57
13,350627231695.9659,599029869470.1656,85.61
14,351701836527.0789,325779218901.6051,91.4
15,301840069070.8742,311908214770.95544,92.03
16,258810261652.4691,249939416892.3312,92.14
17,246679326152.3241,200269493815.43948,93.67
18,220284622503.0277,280830265487.4904,91.27
19,209020883948.34967,174033521200.9172,94.87
20,168807966401.22815,155010348912.50955,94.03
21,184517326241.02347,182102587352.86624,93.82
22,155072047833.2452,120193164255.38853,95.28
23,134169890353.1258,141529655491.6688,94.55
24,132601486713.72281,122460559581.75797,95.36
25,110849874238.77185,127380812115.15924,95.21
26,106190364689.46695,178511548494.26752,93.25
27,165694387651.95737,163611463862.6242,95.01
28,114353269500.17911,146566827588.48407,95.23
29,101492914127.96588,120638602011.71974,95.25
30,96187797006.1919,109788351651.05733,95.51
31,81684489606.82303,107852707070.36943,95.77
32,75639066650.20042,104524553561.68153,95.84
33,66609813368.63113,95886157393.52866,95.95
34,58833736963.82089,87511287742.77707,96.0
35,63846577499.15565,118743497917.1465,94.91
36,52404101451.87207,79579197674.80255,96.29
37,45695237305.58636,76624170251.41402,96.3
38,47433532614.68657,81957541692.3312,96.1
39,43403433604.09382,80656960153.27388,96.15
40,40313170579.377396,74959666052.07643,96.47
41,38071420172.554375,72397534044.94267,96.35
42,35942879083.530914,113227220091.92357,94.53
43,31914672652.00853,59029198547.974525,96.9
44,28316192340.0597,66690034694.52229,96.39
45,28274522063.965885,74932336287.79617,96.19
46,27034632366.66951,53996160645.70701,97.12
47,25222907672.5629,66140006491.3121,96.71
48,22342128445.680172,56956364160.815285,96.71
49,21862902384.443497,58573882804.99363,96.8
50,19905338431.317696,58649073050.90446,96.72
51,19385691889.26226,56505489838.47134,96.92
52,17861285962.234543,63790274573.044586,96.38
53,15574483677.61194,53373186282.80255,97.01
54,15815782478.60128,73351938569.78343,95.99
55,15660283576.494669,50244916739.26115,97.15
56,13585713968.579958,59049174922.598724,96.74
57,13216391639.607676,54777229546.80255,97.05
58,12034728093.202559,48974109415.541405,97.05
59,11804825010.490406,50969021916.12739,96.98
60,10462291125.21963,48876257906.14013,97.07
61,10601667891.855011,48785686319.28662,97.06
62,10010294503.4371,47897115002.29299,97.13
63,9666302327.539446,57051911474.54777,96.89
64,9107108372.742004,49843185233.52866,96.92
65,8214776904.051172,49834649691.3121,97.04
66,7911654598.686567,48934657578.394905,97.13
67,7490482534.0724945,52265970172.73885,97.08
68,7365541014.652452,49195592710.52229,97.02
69,6683636838.618337,51899916966.318474,97.03
70,6262100343.539446,50322651618.64968,97.06
71,6261830933.287847,47846349230.47134,97.14
72,5701993076.810234,48108526624.611465,97.08
73,5481619962.541578,46722930283.617836,97.09
74,5426366267.496801,47601763869.35032,97.01
75,4960238463.181236,48712432933.50318,97.17
76,4840249173.697228,51701235190.21656,97.06
77,4787187650.865672,48139135693.45223,97.12
78,4264257880.9722815,47435073679.49045,97.07
79,4025683365.390192,45993815985.73248,97.08
80,3778525729.8422174,47831108144.9172,97.28
81,3819139604.742016,46764679637.605095,97.22
82,3695379689.620469,46400322853.50318,97.19
83,3539287190.652452,45974440705.63057,97.12
84,3367757819.633262,46552787139.66879,97.06
85,2961214396.315565,46442519688.968155,97.17
86,3112296535.334755,46864387861.19745,97.21
87,3030784842.7803836,46019850057.37579,97.15
88,2903828894.8400855,46286782777.07006,97.09
89,2855816857.9275055,46942997667.05733,97.12
90,2677079365.3219614,46202642901.605095,97.14
91,2559729401.9957356,47550490506.598724,97.12
92,2507140744.4605546,46920222863.49045,97.14
93,2394336100.98081,47030283270.52229,97.11
94,2307459678.976546,46426590684.12739,97.13
95,2211288044.34968,46234520947.7707,97.12
96,2178413286.345427,46072392397.45223,97.06
97,2029295271.0277185,45959373269.605095,97.08
98,2036625242.0639772,46810242602.394905,97.15
99,1998445002.5074627,46026502170.08917,97.05
100,1894546547.7185502,46073614622.98089,97.12
