Namespace(b_lr=0.0001, batch_size=64, conv=False, dataset='MNIST', dry_run=False, epochs=100, feedback_decay=0.0, gamma=0.95, log_dir='results/', log_interval=100, lr=0.01, n_layers=7, nb=0, no_cuda=False, seed=168, test_batch_size=1000, train_mode='DFA', weight_decay=0.0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,1685956167.0363646,8116830100.382166,54.93
2,10306086759.164179,15796485433.070065,71.76
3,17556840796.247334,23944040239.286625,78.83
4,22846770112.682304,17889374299.312103,87.51
5,27233488773.731342,53937133059.26115,81.08
6,46800712151.60767,42466791684.891716,86.32
7,56462941552.98934,67995100179.56688,85.26
8,60064862304.06823,61222506887.33758,86.59
9,52022027820.75906,38204476213.808914,90.93
10,50208059977.14286,46280629071.89809,89.96
11,57106790640.17058,37320874988.43312,91.92
12,46237572351.454155,39021621221.91083,91.85
13,47596275943.4371,35040152112.9172,92.88
14,45941281632.614075,71443809977.88535,87.11
15,43971772704.20469,38878165370.29299,92.41
16,39884052746.371,45947080730.08917,91.81
17,40184336803.206825,34799229828.07643,93.35
18,37633771908.639656,35275782470.11465,93.59
19,35919387344.51173,35364163036.12739,92.45
20,31284819797.697227,40201168569.88535,91.67
21,31654303416.49467,37261614373.50318,92.33
22,28552012771.616203,29295518426.496815,94.08
23,28552606700.34968,24624839138.64968,94.69
24,27867305604.093815,29364653636.484077,93.85
25,26848147355.565033,30465644296.152866,93.75
26,22213841289.006397,17885359788.840763,94.54
27,22924806838.311302,20997166021.299362,95.03
28,21593098724.70789,23901466076.127388,93.75
29,19159174434.38806,19708075405.85987,94.89
30,19262469519.556503,21185016877.65605,94.1
31,17006801647.078892,20851743567.89809,94.5
32,15979232153.381662,19973648618.802547,94.4
33,15400654345.82516,16259932942.67516,94.93
34,14755168727.607676,15041989377.630573,95.52
35,13960828443.29211,17094969278.777071,94.54
36,12721483208.324093,17151636890.904459,94.63
37,13017747971.275053,15780513152.815287,94.7
38,11874494459.633263,14488723821.248407,94.77
39,10697202419.44563,15330498833.936306,94.32
40,10574048520.187634,15318771124.993631,94.18
41,10381535411.036247,12125945647.286625,95.27
42,9863060674.31983,10852942867.56688,95.85
43,9147882690.31983,11788692069.095541,94.92
44,8727501930.985075,11448923233.834394,94.97
45,7730570150.481876,12857326050.649681,94.01
46,7535299525.049041,10152039782.726114,95.33
47,7289958714.405117,11171833947.312101,94.87
48,7236551712.750533,11189584080.713375,94.84
49,6874932256.750533,10518433870.267515,94.99
50,6550979861.287847,16703956144.101912,92.01
51,6060909548.34968,8580773170.5477705,95.34
52,5942911412.673774,10152102657.630573,94.88
53,5511932738.046908,9422335817.375795,94.63
54,5540540494.601279,7992971603.159236,95.49
55,5080648479.113007,8480180210.955414,95.38
56,4936110813.61194,6717363923.974523,95.78
57,4908852457.620469,7102231284.585987,95.78
58,4817522312.460554,7253501208.458599,95.61
59,4469957079.607676,6941685042.5477705,95.29
60,4182866762.7803836,7527515886.063694,95.12
61,4043588378.7462687,6826457883.719746,95.54
62,4035602357.7654586,5992249409.22293,95.85
63,3808627268.776119,6517308344.254777,95.47
64,3744579112.392324,6104629665.426751,95.71
65,3708777408.682303,6317709220.687898,95.21
66,3517182790.413646,6405242201.681529,95.07
67,3433557395.923241,6085650314.598726,95.25
68,3252174778.132196,5512886076.33121,95.83
69,3174109149.066098,5431643038.165606,95.79
70,3059549339.01919,5017916513.834394,95.96
71,2949777063.0277185,5415071978.802547,95.72
72,2878249898.848614,6101100896.203821,94.76
73,2822105162.2345414,5726121644.840764,95.41
74,2793432332.554371,5000676736.815287,95.9
75,2718580264.392324,4864282858.802547,95.45
76,2615381823.863539,4715868916.585987,96.0
77,2596471255.607676,5158074120.152866,95.46
78,2570793160.869936,4677298997.808917,95.75
79,2516183350.0383797,4428903730.5477705,95.88
80,2453223978.575693,5283708093.146497,95.25
81,2435124933.594883,4749317165.656051,95.41
82,2366119770.063966,4403360396.2293,95.72
83,2343823512.8358207,4591508251.719746,95.58
84,2258000251.9061832,4568604045.859873,95.41
85,2265998482.285714,4321969015.031847,95.88
86,2213936802.6609807,4292977057.4267516,95.74
87,2194503815.36887,4402731334.11465,95.76
88,2199821619.8550105,4274502219.0063696,95.92
89,2105354191.965885,4097263811.66879,95.87
90,2116534900.8102345,4433751307.414013,95.54
91,2073525293.8507462,4194790458.700637,95.64
92,2076591582.1577826,3886452657.732484,95.99
93,2083184019.923241,4339023663.286624,95.42
94,2027354456.9722815,4033277508.4840765,95.88
95,2034041076.5373135,4008994072.4585986,95.83
96,2047011562.7121534,4013101551.6942677,95.88
97,2054148349.270789,3920810531.8726115,95.86
98,2016228769.0234542,4076019085.859873,95.84
99,2039853588.7420042,3842030415.8980894,95.93
100,2029561135.488273,3953046051.8726115,95.88
