,epoch,test_accuracy,train_loss,test_loss
0,0,8.92,"tensor(541.4514, device='cuda:2', grad_fn=<AddBackward0>)",92.19885182380676
1,1,8.92,"tensor(541.5202, device='cuda:2', grad_fn=<AddBackward0>)",92.21147632598876
2,2,8.92,"tensor(541.5626, device='cuda:2', grad_fn=<AddBackward0>)",92.21917629241943
3,3,8.92,"tensor(541.5891, device='cuda:2', grad_fn=<AddBackward0>)",92.22043180465698
4,4,8.92,"tensor(541.5773, device='cuda:2', grad_fn=<AddBackward0>)",92.20944714546204
5,5,8.92,"tensor(541.5029, device='cuda:2', grad_fn=<AddBackward0>)",92.1876449584961
6,6,8.92,"tensor(541.3639, device='cuda:2', grad_fn=<AddBackward0>)",92.15759944915771
7,7,8.92,"tensor(541.1790, device='cuda:2', grad_fn=<AddBackward0>)",92.121604681015
8,8,8.92,"tensor(540.9764, device='cuda:2', grad_fn=<AddBackward0>)",92.08156061172484
9,9,8.92,"tensor(540.7392, device='cuda:2', grad_fn=<AddBackward0>)",92.0388765335083
10,10,8.92,"tensor(540.5045, device='cuda:2', grad_fn=<AddBackward0>)",91.99441647529602
11,11,8.92,"tensor(540.2532, device='cuda:2', grad_fn=<AddBackward0>)",91.94856691360474
12,12,8.92,"tensor(539.9780, device='cuda:2', grad_fn=<AddBackward0>)",91.90168142318726
13,13,8.92,"tensor(539.7152, device='cuda:2', grad_fn=<AddBackward0>)",91.85412192344666
14,14,8.92,"tensor(539.4326, device='cuda:2', grad_fn=<AddBackward0>)",91.80665636062622
15,15,8.92,"tensor(539.1752, device='cuda:2', grad_fn=<AddBackward0>)",91.7597131729126
16,16,8.92,"tensor(538.9056, device='cuda:2', grad_fn=<AddBackward0>)",91.71321988105774
17,17,8.92,"tensor(538.6517, device='cuda:2', grad_fn=<AddBackward0>)",91.6668984889984
18,18,8.92,"tensor(538.3762, device='cuda:2', grad_fn=<AddBackward0>)",91.62090229988098
19,19,8.92,"tensor(538.1108, device='cuda:2', grad_fn=<AddBackward0>)",91.57532668113708
20,20,8.92,"tensor(537.8444, device='cuda:2', grad_fn=<AddBackward0>)",91.5302345752716
21,21,8.92,"tensor(537.5961, device='cuda:2', grad_fn=<AddBackward0>)",91.48533010482788
22,22,8.92,"tensor(537.3397, device='cuda:2', grad_fn=<AddBackward0>)",91.4404308795929
23,23,8.92,"tensor(537.0837, device='cuda:2', grad_fn=<AddBackward0>)",91.39532017707825
24,24,8.92,"tensor(536.8246, device='cuda:2', grad_fn=<AddBackward0>)",91.34991025924684
25,25,8.97,"tensor(536.5519, device='cuda:2', grad_fn=<AddBackward0>)",91.30423307418825
26,26,10.17,"tensor(536.2918, device='cuda:2', grad_fn=<AddBackward0>)",91.25819301605225
27,27,13.18,"tensor(536.0284, device='cuda:2', grad_fn=<AddBackward0>)",91.21180272102356
28,28,16.02,"tensor(535.7650, device='cuda:2', grad_fn=<AddBackward0>)",91.16519784927368
29,29,17.61,"tensor(535.4853, device='cuda:2', grad_fn=<AddBackward0>)",91.11842775344849
30,30,18.68,"tensor(535.2239, device='cuda:2', grad_fn=<AddBackward0>)",91.07155728340148
31,31,19.62,"tensor(534.9541, device='cuda:2', grad_fn=<AddBackward0>)",91.02460408210754
32,32,20.35,"tensor(534.6802, device='cuda:2', grad_fn=<AddBackward0>)",90.97749209403992
33,33,21.12,"tensor(534.4075, device='cuda:2', grad_fn=<AddBackward0>)",90.93015933036804
34,34,21.76,"tensor(534.1340, device='cuda:2', grad_fn=<AddBackward0>)",90.88252568244934
35,35,22.35,"tensor(533.8560, device='cuda:2', grad_fn=<AddBackward0>)",90.83445262908936
36,36,23.1,"tensor(533.5886, device='cuda:2', grad_fn=<AddBackward0>)",90.78581404685974
37,37,23.8,"tensor(533.3115, device='cuda:2', grad_fn=<AddBackward0>)",90.73640441894533
38,38,24.36,"tensor(533.0209, device='cuda:2', grad_fn=<AddBackward0>)",90.68593454360962
39,39,24.79,"tensor(532.7194, device='cuda:2', grad_fn=<AddBackward0>)",90.63402962684631
40,40,25.28,"tensor(532.4124, device='cuda:2', grad_fn=<AddBackward0>)",90.58024525642396
41,41,25.66,"tensor(532.0993, device='cuda:2', grad_fn=<AddBackward0>)",90.5245406627655
42,42,26.03,"tensor(531.7779, device='cuda:2', grad_fn=<AddBackward0>)",90.46692609786987
43,43,26.58,"tensor(531.4395, device='cuda:2', grad_fn=<AddBackward0>)",90.40751719474792
44,44,27.18,"tensor(531.0795, device='cuda:2', grad_fn=<AddBackward0>)",90.34667491912842
45,45,27.7,"tensor(530.7364, device='cuda:2', grad_fn=<AddBackward0>)",90.28484582901
46,46,28.03,"tensor(530.3845, device='cuda:2', grad_fn=<AddBackward0>)",90.22240209579468
47,47,28.18,"tensor(530.0184, device='cuda:2', grad_fn=<AddBackward0>)",90.15978479385376
