,epoch,test_accuracy,train_loss,test_loss
0,0,7.88,"tensor(541.6642, device='cuda:4', grad_fn=<AddBackward0>)",92.13606286048888
1,1,8.14,"tensor(541.4491, device='cuda:4', grad_fn=<AddBackward0>)",92.09625434875488
2,2,8.55,"tensor(541.2208, device='cuda:4', grad_fn=<AddBackward0>)",92.05779194831848
3,3,8.99,"tensor(540.9927, device='cuda:4', grad_fn=<AddBackward0>)",92.02072978019714
4,4,10.48,"tensor(540.7916, device='cuda:4', grad_fn=<AddBackward0>)",91.9849455356598
5,5,13.85,"tensor(540.5791, device='cuda:4', grad_fn=<AddBackward0>)",91.95031952857973
6,6,17.82,"tensor(540.3881, device='cuda:4', grad_fn=<AddBackward0>)",91.91668725013731
7,7,19.53,"tensor(540.1896, device='cuda:4', grad_fn=<AddBackward0>)",91.88380765914916
8,8,20.09,"tensor(540.0012, device='cuda:4', grad_fn=<AddBackward0>)",91.85143661499023
9,9,20.42,"tensor(539.8132, device='cuda:4', grad_fn=<AddBackward0>)",91.8194465637207
10,10,20.09,"tensor(539.6359, device='cuda:4', grad_fn=<AddBackward0>)",91.78753447532654
11,11,19.69,"tensor(539.4417, device='cuda:4', grad_fn=<AddBackward0>)",91.75553011894226
12,12,19.11,"tensor(539.2556, device='cuda:4', grad_fn=<AddBackward0>)",91.72317218780518
13,13,18.79,"tensor(539.0677, device='cuda:4', grad_fn=<AddBackward0>)",91.69024538993835
14,14,18.45,"tensor(538.8798, device='cuda:4', grad_fn=<AddBackward0>)",91.65664792060852
15,15,18.03,"tensor(538.6783, device='cuda:4', grad_fn=<AddBackward0>)",91.62262415885924
16,16,17.83,"tensor(538.4849, device='cuda:4', grad_fn=<AddBackward0>)",91.58825731277466
17,17,17.46,"tensor(538.2782, device='cuda:4', grad_fn=<AddBackward0>)",91.55368614196776
18,18,17.12,"tensor(538.0740, device='cuda:4', grad_fn=<AddBackward0>)",91.5188455581665
19,19,16.79,"tensor(537.8753, device='cuda:4', grad_fn=<AddBackward0>)",91.48368239402772
20,20,16.63,"tensor(537.6738, device='cuda:4', grad_fn=<AddBackward0>)",91.44811058044434
21,21,16.38,"tensor(537.4689, device='cuda:4', grad_fn=<AddBackward0>)",91.41198420524596
22,22,16.26,"tensor(537.2476, device='cuda:4', grad_fn=<AddBackward0>)",91.37501168251038
23,23,16.14,"tensor(537.0438, device='cuda:4', grad_fn=<AddBackward0>)",91.33697462081908
24,24,16.0,"tensor(536.8183, device='cuda:4', grad_fn=<AddBackward0>)",91.29794096946716
25,25,15.96,"tensor(536.6010, device='cuda:4', grad_fn=<AddBackward0>)",91.25835371017456
26,26,15.88,"tensor(536.3608, device='cuda:4', grad_fn=<AddBackward0>)",91.21838569641112
27,27,15.92,"tensor(536.1306, device='cuda:4', grad_fn=<AddBackward0>)",91.17805051803587
28,28,15.96,"tensor(535.9017, device='cuda:4', grad_fn=<AddBackward0>)",91.13743329048155
29,29,16.0,"tensor(535.6664, device='cuda:4', grad_fn=<AddBackward0>)",91.09658408164978
30,30,16.1,"tensor(535.4199, device='cuda:4', grad_fn=<AddBackward0>)",91.0555658340454
31,31,16.16,"tensor(535.1867, device='cuda:4', grad_fn=<AddBackward0>)",91.01431465148926
32,32,16.27,"tensor(534.9565, device='cuda:4', grad_fn=<AddBackward0>)",90.97278070449828
33,33,16.42,"tensor(534.7149, device='cuda:4', grad_fn=<AddBackward0>)",90.9309196472168
34,34,16.51,"tensor(534.4695, device='cuda:4', grad_fn=<AddBackward0>)",90.8886697292328
35,35,16.6,"tensor(534.2220, device='cuda:4', grad_fn=<AddBackward0>)",90.8459153175354
36,36,16.72,"tensor(533.9751, device='cuda:4', grad_fn=<AddBackward0>)",90.8026671409607
37,37,17.08,"tensor(533.7280, device='cuda:4', grad_fn=<AddBackward0>)",90.75896048545836
38,38,17.32,"tensor(533.4697, device='cuda:4', grad_fn=<AddBackward0>)",90.71471047401428
