,epoch,test_accuracy,train_loss,test_loss
0,0,11.35,"tensor(541.3636, device='cuda:4', grad_fn=<AddBackward0>)",92.143620967865
1,1,11.35,"tensor(541.3311, device='cuda:4', grad_fn=<AddBackward0>)",92.1383707523346
2,2,11.35,"tensor(541.2990, device='cuda:4', grad_fn=<AddBackward0>)",92.13310742378236
3,3,11.35,"tensor(541.2695, device='cuda:4', grad_fn=<AddBackward0>)",92.12783694267272
4,4,11.35,"tensor(541.2468, device='cuda:4', grad_fn=<AddBackward0>)",92.12255001068117
5,5,11.35,"tensor(541.2125, device='cuda:4', grad_fn=<AddBackward0>)",92.11725902557372
6,6,11.35,"tensor(541.1818, device='cuda:4', grad_fn=<AddBackward0>)",92.11196064949036
7,7,11.35,"tensor(541.1462, device='cuda:4', grad_fn=<AddBackward0>)",92.1066596508026
8,8,11.35,"tensor(541.1193, device='cuda:4', grad_fn=<AddBackward0>)",92.1013367176056
9,9,11.35,"tensor(541.0815, device='cuda:4', grad_fn=<AddBackward0>)",92.09599900245668
10,10,11.35,"tensor(541.0547, device='cuda:4', grad_fn=<AddBackward0>)",92.09065175056458
11,11,11.35,"tensor(541.0265, device='cuda:4', grad_fn=<AddBackward0>)",92.08529353141785
12,12,11.35,"tensor(540.9962, device='cuda:4', grad_fn=<AddBackward0>)",92.07993292808531
13,13,11.35,"tensor(540.9567, device='cuda:4', grad_fn=<AddBackward0>)",92.07456946372986
14,14,11.35,"tensor(540.9304, device='cuda:4', grad_fn=<AddBackward0>)",92.06918954849245
15,15,11.35,"tensor(540.8955, device='cuda:4', grad_fn=<AddBackward0>)",92.06380367279051
16,16,11.35,"tensor(540.8620, device='cuda:4', grad_fn=<AddBackward0>)",92.05838012695312
17,17,11.35,"tensor(540.8411, device='cuda:4', grad_fn=<AddBackward0>)",92.05293536186218
18,18,11.35,"tensor(540.8010, device='cuda:4', grad_fn=<AddBackward0>)",92.04747319221497
19,19,11.35,"tensor(540.7760, device='cuda:4', grad_fn=<AddBackward0>)",92.04199409484865
20,20,11.35,"tensor(540.7449, device='cuda:4', grad_fn=<AddBackward0>)",92.03650069236755
21,21,11.35,"tensor(540.7025, device='cuda:4', grad_fn=<AddBackward0>)",92.03098845481873
22,22,11.35,"tensor(540.6802, device='cuda:4', grad_fn=<AddBackward0>)",92.02544736862184
23,23,11.35,"tensor(540.6448, device='cuda:4', grad_fn=<AddBackward0>)",92.01989698410034
24,24,11.35,"tensor(540.6105, device='cuda:4', grad_fn=<AddBackward0>)",92.01432180404665
25,25,11.35,"tensor(540.5822, device='cuda:4', grad_fn=<AddBackward0>)",92.00873494148254
26,26,11.35,"tensor(540.5494, device='cuda:4', grad_fn=<AddBackward0>)",92.0031352043152
27,27,11.35,"tensor(540.5142, device='cuda:4', grad_fn=<AddBackward0>)",91.99753189086914
28,28,11.35,"tensor(540.4869, device='cuda:4', grad_fn=<AddBackward0>)",91.99191880226137
29,29,11.35,"tensor(540.4531, device='cuda:4', grad_fn=<AddBackward0>)",91.98631167411804
