Namespace(batch_size=64, test_batch_size=1000, epochs=100, lr=0.001, b_lr=0.0001, gamma=0.95, weight_decay=0.0001, feedback_decay=0.0, no_cuda=False, dry_run=False, log_interval=100, train_mode='DFA', log_dir='results/', dataset='MNIST', conv=False, n_layers=2, seed=-1, nb=0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,0.5206436765457648,0.342240485706764,90.2
2,0.35329034419726335,0.3104295321663465,92.38
3,0.3489136532244922,0.3966133538646329,92.48
4,0.3070491990106784,0.25812459638079305,95.0
5,0.30487413015633597,0.3673059022455111,94.56
6,0.27866014478696405,0.30504950526299013,94.22
7,0.26859793449712444,0.24777251318396906,96.02
8,0.23570574879884082,0.2448078923285709,95.53
9,0.2082402003286873,0.21911956609958408,95.65
10,0.2065032227678329,0.1664717624485212,97.2
11,0.20467556298882902,0.25650452607208424,95.7
12,0.17805956392378192,0.35494710132489227,94.39
13,0.16446298752528052,0.20596285591277644,96.46
14,0.15608736179779634,0.25318827073836003,95.85
15,0.1465861863540216,0.16599829502803848,97.31
16,0.11846468911078352,0.19523314690249935,96.81
17,0.12062000837974679,0.17481913904944962,96.77
18,0.11777737173459363,0.15811544380843187,97.14
19,0.0962762639848272,0.22131741205223635,95.9
20,0.0975514740359207,0.14201131033085412,97.45
21,0.07761861067245958,0.13155567672899726,97.53
22,0.07661108650270118,0.1707504487543858,96.75
23,0.06801004154251737,0.14748711189454775,97.03
24,0.059530042662527094,0.14833356359649616,97.4
25,0.05810383140270636,0.13243491178035913,97.46
26,0.05150727987853191,0.09905164990186649,98.09
27,0.049666596060769674,0.16358797670693548,96.95
28,0.04110254486331037,0.1577601605486711,96.91
29,0.037400635577943875,0.10263460664256885,97.81
30,0.03951388847676724,0.15972005971593572,96.59
31,0.03343970622342213,0.0998905249123876,97.86
32,0.029352216381380605,0.10037946355602283,97.8
33,0.027148763214301114,0.10967897770085072,97.69
34,0.025605142485665734,0.11730832418687329,97.45
35,0.022413382164406574,0.1152211030559417,97.27
36,0.020635609530291404,0.09118202392970912,97.78
37,0.017678721743421867,0.09020311309062062,98.07
38,0.01606052524355983,0.08794016242992926,97.91
39,0.017954561639027217,0.1141775164091967,97.39
40,0.015828454991224095,0.09410498591484617,97.84
41,0.010845395060379955,0.07959804473198723,98.08
42,0.013130245509442376,0.10773124029124612,97.32
43,0.01107856459434525,0.09565095983808608,97.72
44,0.0124175049432393,0.08007696786447761,98.03
45,0.00970650423232946,0.07808860211567245,98.2
46,0.009256073654658952,0.07688877759805382,98.08
47,0.009059953727042498,0.07854684132627163,98.01
48,0.0072669006544517165,0.08461887901632659,97.93
49,0.0076969049393438545,0.07974425968562979,97.91
50,0.008745737762014413,0.07642389355609408,98.13
51,0.00794325896793468,0.07365036189183889,98.15
52,0.006532189604317544,0.07369956616787983,98.03
53,0.0066991362475207015,0.06932906401497041,98.07
54,0.00598187764946705,0.07285681996152932,98.17
55,0.0064018315655230956,0.07199477890071358,98.07
56,0.005816550566602611,0.06884430862137494,98.02
57,0.0064058077765591715,0.07343689487947379,98.02
58,0.005119654568370063,0.06669746538902507,98.15
59,0.005888938643208304,0.06981464238295558,98.13
60,0.005622939984302974,0.06543597121406051,98.13
61,0.005644841354773707,0.07377577729665549,97.94
62,0.005544209971308841,0.06852558793015172,98.07
63,0.005096683299049426,0.0652871204672016,98.17
64,0.0053868594957065825,0.06541920526673216,98.15
65,0.005087331260537366,0.06718588071117276,98.1
66,0.005062430471143147,0.06801705229062098,98.06
67,0.005005455032591201,0.06418533532803176,98.13
68,0.005492419260060678,0.06498722802963669,98.16
69,0.0049498487928031345,0.06421842164602179,98.22
70,0.004960522042284074,0.06358232134122663,98.08
71,0.004941150883529415,0.06439765498227852,98.07
72,0.004893691373441909,0.06171736282909003,98.2
73,0.00495202155465554,0.06301835800130305,98.2
74,0.004998490863971398,0.0619017814876379,98.15
75,0.004860399904395781,0.062479778582224275,98.18
76,0.004976743603402477,0.06347933913824656,98.26
77,0.004863611840544197,0.06179931702470084,98.16
78,0.004949094886620487,0.06192781488840456,98.19
79,0.004863491834529531,0.061446997680403605,98.17
80,0.0048696517031257555,0.06273476231599837,98.08
81,0.004888062198114679,0.06182125080455184,98.2
82,0.004847807147737983,0.06260343820038218,98.19
83,0.004821385361322724,0.061948114050598406,98.17
84,0.0048023202534847416,0.06005559471103283,98.19
85,0.004787653394818886,0.06156418442792036,98.13
86,0.0047355587013996146,0.06144167832402452,98.21
87,0.0047300974375504784,0.061168430449400665,98.2
88,0.004769835487824243,0.061540950593750095,98.22
89,0.0047522606359777855,0.0598180075131802,98.23
90,0.004731079972441445,0.06053498608539745,98.12
91,0.004724654674181031,0.06145594456173023,98.16
92,0.00474715282865512,0.059857308299664055,98.17
93,0.004659507397203835,0.06141303852263072,98.14
94,0.004699941422330585,0.0606200505551746,98.13
95,0.004665936468847231,0.06021618574971161,98.19
96,0.0047076129042895945,0.061114686210828856,98.23
97,0.004672794477708304,0.060552583469818885,98.16
98,0.004685026544948239,0.06060195888730843,98.17
99,0.004707098586362169,0.05985107014471888,98.17
100,0.004696252234185786,0.060582014799678244,98.21
