Namespace(batch_size=64, test_batch_size=1000, epochs=100, lr=0.001, b_lr=0.0001, gamma=0.95, weight_decay=1e-05, feedback_decay=0.0, no_cuda=False, dry_run=False, log_interval=100, train_mode='DFA', log_dir='results/', dataset='MNIST', conv=False, n_layers=2, seed=-1, nb=0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,0.5033052206230062,0.32467262333282715,90.6
2,0.3446134248021633,0.33462565633020463,91.45
3,0.32321772615073807,0.21893158419283235,94.67
4,0.2906047981334175,0.3294708196374634,93.28
5,0.27422695260344526,0.2766322199821768,94.22
6,0.2616387816507146,0.22493518774161037,95.57
7,0.2919530589238219,0.3208940076606,94.96
8,0.24302400648612518,0.24016954361993365,96.34
9,0.20913606262731385,0.2705333301202561,95.83
10,0.24506374868539085,0.4717165674166701,94.1
11,0.21427875446025746,0.23283149703027237,96.66
12,0.19160153869832255,0.34547100544953,95.57
13,0.17338472242495048,0.2941576163349825,96.23
14,0.15095920207294306,0.3372689259916807,95.63
15,0.16746955241937658,0.34388769493521637,96.04
16,0.1430974590951496,0.20402323147249912,97.41
17,0.11927641567642654,0.2515732317405341,96.9
18,0.13350995263951795,0.23235220518839544,97.24
19,0.11086879255146447,0.2778629656077309,96.72
20,0.10333703314717338,0.28021950127627426,96.81
21,0.10016458256290568,0.276873633767275,97.23
22,0.08135705952059374,0.25449797574941996,97.22
23,0.09020719590335208,0.2346253773280203,97.66
24,0.0701717262301413,0.22575227977783058,97.7
25,0.060116080168916765,0.23815912674922066,97.41
26,0.06283556883538634,0.22975021696682865,97.47
27,0.047644504651936315,0.24688924642258478,97.64
28,0.05186184707551854,0.22838287751708067,97.72
29,0.04634522334062244,0.20894843285021475,97.84
30,0.03537052319111442,0.1926389361904648,97.86
31,0.03386617754337145,0.22763944591655216,97.77
32,0.032811356738063464,0.20999532755941047,97.97
33,0.023399389134661247,0.22257966727853626,97.82
34,0.02431000890277375,0.25433460552279363,97.3
35,0.02112793934628583,0.18961926514283503,98.13
36,0.018343017019096363,0.267253839283542,97.57
37,0.02388108809133702,0.21389304074428922,97.85
38,0.013289444486807744,0.1829811937520482,97.96
39,0.011832869551680837,0.18887520103258884,97.95
40,0.013397025290047047,0.19035707590380804,98.07
41,0.01370158578168342,0.20386304093384428,98.0
42,0.01017006457660689,0.21926721437033733,97.69
43,0.007710377328940713,0.20008137570098966,98.05
44,0.00849752425368324,0.19274664978905806,98.0
45,0.005872298153191465,0.19650370609935522,98.05
46,0.007097723833392624,0.20890745964950938,97.97
47,0.004913104976461824,0.20084513699847495,97.88
48,0.005931250453273462,0.20052215307072072,98.0
49,0.003619281183659812,0.19502818109441727,97.82
50,0.00458626414830438,0.1986576688442567,98.04
51,0.0026336517286816726,0.2045889501979034,97.88
52,0.0047113119096876006,0.1900294766548926,98.15
53,0.0030377877298814263,0.2012136455799737,97.93
54,0.0019322585555354393,0.182963336005201,98.12
55,0.0014628469202835573,0.17950764863419483,98.18
56,0.0016703478839768856,0.19068993109448157,98.06
57,0.001653080067326176,0.1882005388140368,98.07
58,0.0003424541308496991,0.1851875622195606,98.06
59,0.001831044626803608,0.2043515359359126,97.78
60,0.0012051364965313855,0.20101566689140235,97.88
61,0.0010110918614870622,0.1839724936687107,98.15
62,0.0001674197909774709,0.18811210096128728,98.08
63,9.692293801975332e-05,0.18222683154316408,98.08
64,5.94735826633226e-05,0.17547018001933073,98.14
65,0.0018199348808839886,0.16953001080787874,98.17
66,0.00046447502459339893,0.17028259805631438,98.09
67,0.0001029505887636782,0.16745409717110948,98.14
68,6.189477640807622e-05,0.1657506866251012,98.16
69,5.996734272513697e-05,0.16411851683147158,98.15
70,0.0010158698214294893,0.16863479446876006,98.07
71,0.00014851368805522767,0.16524971646726397,98.16
72,6.498860049290938e-05,0.16296596261107998,98.15
73,0.00013045657464861294,0.16251822346269332,98.1
74,0.00010897117545093581,0.1593656412144954,98.13
75,0.00012323279642414815,0.1555089671835195,98.21
76,0.00015203107098764955,0.15917781882081183,98.09
77,0.0002331676672941084,0.15229002414237958,98.14
78,0.00014919136889189223,0.1505593651401261,98.14
79,9.407468701237783e-05,0.14736844438206573,98.19
80,9.130214592554936e-05,0.1455728840084809,98.16
81,0.00010570610571565076,0.14697473791006824,98.11
82,0.00016509993427111,0.1435717677346445,98.1
83,0.0001484136081195099,0.1407379560054969,98.12
84,0.00012736609804548478,0.14023575204026437,98.11
85,0.00015432854778450476,0.14458038622730374,97.99
86,0.00017665476505418864,0.13541941643006974,98.13
87,0.00012905089759757067,0.13395606695478005,98.13
88,0.00013649797560677263,0.13316443477021517,98.14
89,0.00015106307067951292,0.13189598604095862,98.11
90,0.00015344610763042658,0.13009675132514176,98.13
91,0.0001646180869302368,0.12796394803989622,98.15
92,0.0001671892323280118,0.12925246214777925,98.06
93,0.0001753439078713646,0.12570380068536569,98.13
94,0.00017313278105821872,0.12684742192394025,98.1
95,0.00018111701627697422,0.12606665609040094,98.11
96,0.00018630380771970557,0.12308274251158509,98.16
97,0.00018314105704776148,0.12296300814488662,98.1
98,0.000191288762075396,0.12372101942737664,98.07
99,0.0001910957157235377,0.12145408491221667,98.12
100,0.00020395989285331326,0.12104953367623039,98.12
