Namespace(b_lr=0.0001, batch_size=64, conv=False, dataset='MNIST', dry_run=False, epochs=100, feedback_decay=0.0, gamma=0.95, log_dir='results/', log_interval=100, lr=0.001, n_layers=7, nb=0, no_cuda=False, seed=-1, test_batch_size=1000, train_mode='DFA', weight_decay=0.0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,63156.82353305461,109053.69581011146,73.7
2,283050.16296308633,387525.08449442673,81.07
3,413845.78959554905,561366.027866242,84.31
4,610460.4537579957,702354.5529458598,83.46
5,764697.1827025586,1001590.2213375797,83.97
6,765997.2915778252,845876.6472929936,87.34
7,870097.9919376333,1310102.4992038216,84.6
8,1834784.2576625799,1671407.6178343948,90.9
9,1960652.4333688698,1278717.7850318472,91.29
10,1844025.3065031983,1535072.4076433121,91.91
11,1946876.2681236675,2006557.49044586,89.04
12,1722212.0330490405,2458461.219745223,87.84
13,1856185.2401385927,1539391.1464968154,92.7
14,1547049.4573560767,1471538.122611465,91.94
15,1611470.4037846483,2270302.8503184714,89.1
16,1469954.5074626866,1489025.199044586,91.68
17,1438091.9091151387,1379438.689490446,92.57
18,1316977.9704157782,1406147.2372611465,92.31
19,1302283.7102878464,1333505.898089172,93.18
20,1194000.1759061834,1300339.7452229299,92.2
21,1150616.4741471214,994001.6321656051,94.24
22,1050519.7635927505,1166987.101910828,93.22
23,984438.1708422175,1149467.8821656052,93.46
24,1047931.881130064,1878793.576433121,90.48
25,979663.026119403,1403896.9474522292,92.49
26,866465.6793710021,870104.1608280254,94.43
27,745986.2060234542,1390439.863057325,89.84
28,747326.2627931769,805481.7404458598,94.08
29,693734.3192963753,863596.1878980892,93.83
30,653458.0506396588,794890.0366242038,93.66
31,613894.7651918976,820165.1226114649,93.99
32,579794.8030383795,758115.7484076433,93.12
33,560377.4112473348,612234.1369426751,95.14
34,496364.64658848615,687597.9872611465,94.45
35,492765.2657249467,566448.9203821656,95.19
36,461836.8240938166,573021.780254777,95.11
37,437992.29824093817,581807.571656051,95.0
38,424893.3933901919,598634.699044586,94.46
39,383449.6263326226,538751.7627388535,95.17
40,363960.31529850746,502653.8821656051,95.45
41,357132.5391791045,478896.38535031845,95.23
42,342178.64792110876,531029.1767515923,94.53
43,320590.33342217485,462385.99681528663,95.15
44,315700.58742004266,577617.178343949,93.53
45,289238.4581556503,515860.31369426753,94.61
46,268766.44029850746,435643.70222929935,94.78
47,259184.24333688698,389641.9601910828,95.5
48,255469.32169509595,401893.9952229299,95.28
49,235208.35767590618,327728.1719745223,95.79
50,235782.29877398722,329537.173566879,95.85
51,217663.44536247334,352414.3391719745,95.41
52,211945.02452025586,426955.9856687898,94.46
53,203268.86273987207,347226.38694267516,95.26
54,193401.79530916843,297137.5,96.04
55,182977.31289978678,288356.9952229299,95.71
56,181387.10154584222,348462.11464968155,94.49
57,176864.95575692964,273853.0222929936,96.03
58,170384.58262260127,311101.0175159236,95.26
59,164610.9712153518,294918.9570063694,95.37
60,154117.58582089553,272311.6003184713,95.58
61,151549.77398720683,274234.0541401274,95.95
62,143730.7270913846,265068.21974522294,95.65
63,143726.50239872068,282801.00796178344,95.6
64,143946.22681236675,305157.1385350319,94.92
65,134024.2353411514,248824.2356687898,95.71
66,130903.22308102346,243365.46496815287,95.66
67,127013.24093816632,244478.19108280254,95.8
68,124864.25906183368,238105.81210191082,95.83
69,121314.40058635395,225813.84713375795,95.75
70,115583.585554371,256649.46496815287,95.18
71,115661.84355010661,239893.50477707008,95.5
72,112820.74893390192,212202.75955414012,95.99
73,110054.40831556503,220802.48248407643,95.89
74,111294.54184434967,215837.8964968153,95.83
75,108418.97601279318,209170.92356687898,96.12
76,103957.9013859275,223720.23089171975,95.86
77,103523.19802771855,209864.27866242037,96.14
78,100995.74067164179,198358.59872611464,95.93
79,99692.21401918976,206996.95382165606,96.1
80,96630.75986140725,197578.974522293,96.15
81,95475.54371002132,199441.3821656051,95.98
82,91932.04317697228,197057.01592356688,96.09
83,92716.55490405117,198539.95222929935,96.07
84,91014.98987206822,194070.42515923566,95.99
85,90495.11327292111,197043.56847133758,96.06
86,88110.02798507463,194855.79617834394,95.98
87,89433.8803304904,209423.44108280254,95.51
88,87766.40431769723,197840.53025477708,95.95
89,85996.64872068231,198423.72770700636,95.63
90,85682.78224946695,192178.28184713377,95.97
91,84967.70549040512,188197.9633757962,95.92
92,83085.99013859275,185012.1719745223,95.86
93,82527.11673773987,189027.2643312102,95.78
94,81398.25906183368,188392.24681528663,95.73
95,81550.039445629,182138.2356687898,95.94
96,81057.27558635395,183732.4872611465,96.03
97,79030.53038379531,182686.64012738853,95.84
98,80187.16337953092,179508.54458598726,95.98
99,78109.3171641791,176674.4888535032,96.01
100,77705.45976312633,185530.24522292992,95.77
