,epoch,test_accuracy,train_loss,test_loss
0,0,61.6,"tensor(2617.2903, device='cuda:2', grad_fn=<AddBackward0>)",78.94596743583679
1,1,73.77,"tensor(2501.5964, device='cuda:2', grad_fn=<AddBackward0>)",72.35597813129425
2,2,77.56,"tensor(2404.3789, device='cuda:2', grad_fn=<AddBackward0>)",67.95157563686371
3,3,79.8,"tensor(2318.5095, device='cuda:2', grad_fn=<AddBackward0>)",64.88112413883209
4,4,81.0,"tensor(2240.0918, device='cuda:2', grad_fn=<AddBackward0>)",62.65072536468506
5,5,81.87,"tensor(2166.7632, device='cuda:2', grad_fn=<AddBackward0>)",60.965890526771545
6,6,82.51,"tensor(2097.1719, device='cuda:2', grad_fn=<AddBackward0>)",59.64555382728577
7,7,83.03,"tensor(2030.5652, device='cuda:2', grad_fn=<AddBackward0>)",58.58908915519714
8,8,83.62,"tensor(1966.3450, device='cuda:2', grad_fn=<AddBackward0>)",57.71730303764343
9,9,84.03,"tensor(1904.2871, device='cuda:2', grad_fn=<AddBackward0>)",56.99585902690888
10,10,84.14,"tensor(1844.0389, device='cuda:2', grad_fn=<AddBackward0>)",56.383960604667664
11,11,84.56,"tensor(1785.5172, device='cuda:2', grad_fn=<AddBackward0>)",55.86168682575226
12,12,84.89,"tensor(1728.6429, device='cuda:2', grad_fn=<AddBackward0>)",55.41155803203583
13,13,85.07,"tensor(1673.2510, device='cuda:2', grad_fn=<AddBackward0>)",55.023353815078735
14,14,85.21,"tensor(1619.2974, device='cuda:2', grad_fn=<AddBackward0>)",54.68662333488464
15,15,85.45,"tensor(1566.8051, device='cuda:2', grad_fn=<AddBackward0>)",54.39240384101868
16,16,85.56,"tensor(1515.7216, device='cuda:2', grad_fn=<AddBackward0>)",54.1386444568634
17,17,85.68,"tensor(1466.0132, device='cuda:2', grad_fn=<AddBackward0>)",53.91370141506195
18,18,85.76,"tensor(1417.7037, device='cuda:2', grad_fn=<AddBackward0>)",53.71735572814941
19,19,86.06,"tensor(1370.6781, device='cuda:2', grad_fn=<AddBackward0>)",53.54853868484497
20,20,86.09,"tensor(1324.9375, device='cuda:2', grad_fn=<AddBackward0>)",53.40153419971466
21,21,86.09,"tensor(1280.5974, device='cuda:2', grad_fn=<AddBackward0>)",53.27923917770386
22,22,86.27,"tensor(1237.5029, device='cuda:2', grad_fn=<AddBackward0>)",53.169365882873535
23,23,86.31,"tensor(1195.7048, device='cuda:2', grad_fn=<AddBackward0>)",53.085670590400696
24,24,86.42,"tensor(1155.2211, device='cuda:2', grad_fn=<AddBackward0>)",53.01805686950684
25,25,86.46,"tensor(1115.9800, device='cuda:2', grad_fn=<AddBackward0>)",52.96174418926239
26,26,86.52,"tensor(1078.0425, device='cuda:2', grad_fn=<AddBackward0>)",52.92089021205902
27,27,86.58,"tensor(1041.3522, device='cuda:2', grad_fn=<AddBackward0>)",52.89330303668976
28,28,86.54,"tensor(1005.8992, device='cuda:2', grad_fn=<AddBackward0>)",52.88118529319763
29,29,86.63,"tensor(971.7274, device='cuda:2', grad_fn=<AddBackward0>)",52.87646782398224
30,30,86.66,"tensor(938.7304, device='cuda:2', grad_fn=<AddBackward0>)",52.88591456413269
31,31,86.68,"tensor(907.0296, device='cuda:2', grad_fn=<AddBackward0>)",52.90028154850006
32,32,86.74,"tensor(876.5437, device='cuda:2', grad_fn=<AddBackward0>)",52.93263518810272
33,33,86.73,"tensor(847.2883, device='cuda:2', grad_fn=<AddBackward0>)",52.97010755538941
34,34,86.76,"tensor(819.2991, device='cuda:2', grad_fn=<AddBackward0>)",53.01531934738159
35,35,86.79,"tensor(792.4899, device='cuda:2', grad_fn=<AddBackward0>)",53.07024908065796
36,36,86.8,"tensor(766.9434, device='cuda:2', grad_fn=<AddBackward0>)",53.13527715206146
37,37,86.83,"tensor(742.6278, device='cuda:2', grad_fn=<AddBackward0>)",53.20345556735992
38,38,86.84,"tensor(719.5181, device='cuda:2', grad_fn=<AddBackward0>)",53.28214466571808
39,39,86.79,"tensor(697.5132, device='cuda:2', grad_fn=<AddBackward0>)",53.35972595214844
