Namespace(b_lr=0.0001, batch_size=64, conv=False, dataset='MNIST', dry_run=False, epochs=100, feedback_decay=0.0, gamma=0.95, log_dir='results/', log_interval=100, lr=0.0001, n_layers=7, nb=1, no_cuda=False, seed=-1, test_batch_size=1000, train_mode='DFA', weight_decay=0.0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,1.0590912410413533,1.1510353775540734,72.38
2,182.10367770566106,72.66856004933642,79.54
3,780.3066904275402,1161.378951734798,70.22
4,659.1118908457156,491.4543466750224,82.74
5,390.7075596038721,468.1924489015227,80.11
6,1385.9818494508006,2520.575257902692,73.54
7,1629.0336707792303,1284.4150149594448,83.98
8,5064.252292136902,5122.674911984972,78.81
9,4242.05301065994,4486.329560298069,83.46
10,3412.3845683343884,2482.049213773885,86.89
11,2030.2638348089351,1649.446044144357,88.21
12,2433.179736562375,2474.5989624800955,83.43
13,1733.1921480093429,2182.6926347283043,86.43
14,1915.7951534572187,1374.869076091013,90.36
15,1537.7970353311566,1545.6771978876393,86.3
16,1310.7514962072312,1856.2790698397691,84.57
17,2526.8354450543043,2865.698639110395,84.73
18,3148.293499066123,2513.3890272006865,88.91
19,2138.046851379785,1904.339870185609,89.09
20,1630.2584311804537,1678.7328051913316,89.52
21,1687.3392502026263,1553.3826072352706,88.88
22,1381.2711302019131,1187.6670263982883,90.78
23,1094.6280236152697,955.6631263684316,91.46
24,856.1456909830382,742.0297697516763,91.8
25,703.2896613261339,765.1023254394531,90.17
26,589.10130911913,618.319173047497,91.48
27,545.7346282015477,621.5393144158041,89.94
28,497.21937508979585,470.7176343589831,92.02
29,460.46826488275264,403.92875238895937,91.99
30,413.6896976535,421.5120354913602,91.1
31,384.5744144220088,378.50564801161454,91.26
32,340.35333430487464,343.37353476749104,92.09
33,302.54902951539447,333.12045035481594,91.91
34,271.0468886157851,257.09616149610775,93.08
35,245.6614004719132,275.23533946237745,92.65
36,248.83683378711692,252.81703594232062,92.72
37,235.23024473617326,234.55552002730644,92.81
38,217.40813049168855,193.13661407665083,93.62
39,488.99827926245325,1833.9596382675657,76.25
40,968.1721411666382,799.2191076582404,90.96
41,845.3177510975266,828.2851390520668,90.69
42,772.2700778822909,727.9727973695014,91.88
43,664.770238819407,617.5139634442178,92.66
44,595.8246694861699,554.5433545932648,92.45
45,542.1875612954341,511.50206392130275,92.44
46,455.6280463322449,444.8469584276722,93.14
47,381.37256984670023,374.57580624720094,93.61
48,348.6416904616203,369.6877503607683,93.53
49,325.97902298787,350.695962894874,93.37
50,430.6410719784084,671.2687572309165,89.13
51,611.8211776961142,581.7783599659136,92.26
52,491.42493003495593,528.9788880560808,92.55
53,450.45858266053676,475.9636265457056,93.49
54,425.47999003396103,461.3083729349124,93.28
55,401.5549815814378,455.46926121802846,93.26
56,380.0416443586858,387.81868947994934,94.04
57,352.20927565186514,363.7263815327055,94.11
58,330.6043884484753,363.1961197579742,94.09
59,314.51553500181575,353.0845014244128,93.95
60,304.5056790237996,334.4480538337853,94.24
61,302.7861324495344,349.6919562953293,93.77
62,297.70528494415163,331.722135896136,94.2
63,291.25438024443605,333.68870359773086,93.89
64,290.8996900971105,335.21185302734375,93.61
65,291.1602798413112,334.4083085272722,93.42
66,290.31630679539273,337.8966309375183,93.31
67,286.56911698079057,324.8633436458126,93.56
68,279.37491570797556,332.55100216447215,93.54
69,271.31521900477946,311.99400954033916,93.67
70,260.66798338251135,311.76829681882435,93.6
71,255.601983823919,296.63042863007564,93.89
72,245.3767250479221,291.8714573854094,93.61
73,237.54664586942343,273.98893544182647,94.12
74,231.90582670978327,270.2125905030852,94.19
75,226.90856553341686,263.01602653940773,94.16
76,222.72344636662143,259.41031488795187,94.21
77,220.09683423764162,261.32044117921475,94.13
78,215.16185206595435,254.4020608185203,94.11
79,213.1879135001697,251.8038110490058,94.12
80,210.54007953265582,248.37927032276323,94.21
81,207.7922708024745,246.77231029340416,94.2
82,205.39182789645977,241.1636410852906,94.43
83,203.62302823691988,245.06879692320612,94.07
84,202.71713352000026,238.9779510546642,94.13
85,201.10913854069648,236.06985609698447,94.31
86,199.25574220262305,236.47909769434838,94.15
87,197.55193838076408,235.36229511431068,94.01
88,196.66161747100446,231.93035065240352,94.04
89,194.81143147401465,233.7483873306566,94.15
90,192.769656906381,228.5877205429563,94.2
91,192.37226141083724,225.12149285966424,94.29
92,190.76768778818948,225.08066065599965,94.13
93,190.56137574783864,225.16272309082728,94.09
94,189.53467612378378,221.29916576215416,94.18
95,189.27919425326536,222.83041143721076,94.16
96,188.41317952677275,218.2905397840366,94.23
97,187.7133278093361,218.5781982810634,94.17
98,186.9172514854009,219.33201885830823,94.17
99,185.74689724974667,216.07326941875516,94.25
100,184.7575898038299,215.16124025575675,94.23
