Namespace(b_lr=0.0001, batch_size=64, conv=False, dataset='MNIST', dry_run=False, epochs=100, feedback_decay=0.0, gamma=0.95, log_dir='results/', log_interval=100, lr=0.0001, n_layers=7, nb=0, no_cuda=False, seed=-1, test_batch_size=1000, train_mode='DFA', weight_decay=0.0)
Epoch,Training Loss,Test Loss,Test Accuracy
1,1.1202687102276634,1.0046408576475587,80.21
2,1.3515683921383643,4.749113023281097,67.91
3,3.223214669522446,2.7745978271108194,86.24
4,4.001191209787245,3.609792330984442,88.24
5,3.678266070808947,4.496341650197119,83.06
6,3.6398419723359505,4.446609994768799,86.3
7,3.107479538422014,3.1466956668342982,89.54
8,2.9839280756314035,2.0033647527929923,92.35
9,2.6972710434642404,2.8651999886081536,89.84
10,2.3529305798984246,2.57157485098908,90.7
11,2.532894864262073,3.1479592249311015,89.95
12,2.422223587371951,2.2611526364112966,92.86
13,2.353828554309274,2.7092331096593507,91.85
14,2.096763228357507,2.379965296686534,91.89
15,2.1608075388517807,1.7769887032347205,94.14
16,1.874155236985852,1.7266545213448132,94.29
17,1.6911913728826762,1.7386336304673307,94.34
18,1.6442919793820079,1.7564913904374726,94.26
19,1.5759482611107656,1.8222923695675983,93.12
20,1.3274865951931243,1.3968513732614232,95.1
21,1.2965924279353789,1.4370877532778346,94.79
22,1.2048910227275909,1.3957362608325703,94.54
23,1.130795116261217,1.1011610430520702,95.98
24,1.0477271636786039,1.22283173183896,95.13
25,0.9932677380786176,1.2330233374039428,94.8
26,0.9016656185190428,1.0221388904337874,95.58
27,0.8284802546858434,1.072835707023833,95.59
28,0.8087184541851602,1.012783788922128,95.85
29,0.7479427240203128,1.0296120349814966,95.44
30,0.7216456493027014,1.0599981650402936,95.44
31,0.6977331527257222,0.900412051508152,96.25
32,0.6598250144526435,0.8652459969197663,96.03
33,0.590953186009825,0.9226642393447959,95.73
34,0.569985691169031,0.8404179017631648,96.11
35,0.5444218792164448,0.8152438988049925,95.93
36,0.5190426930074492,0.9762087060610352,94.91
37,0.4729800085315328,0.7211061782976905,96.56
38,0.4592121422803137,0.7056969219231817,96.28
39,0.4417745968381915,0.6917587455302272,96.37
40,0.41586738292221803,0.7247701727338559,96.25
41,0.40110000564512843,0.6668595183924433,96.3
42,0.3786042083849327,0.643782538560297,96.42
43,0.3745532964716089,0.6519599323067371,96.19
44,0.368085609811102,0.6807207801347486,96.15
45,0.3469985706535257,0.6034571058564624,96.77
46,0.3344722378570291,0.7830422665361417,95.62
47,0.3130849188277979,0.5963498045338119,96.82
48,0.31048876706076256,0.6565989654486918,96.43
49,0.2975170784738527,0.5715891788033274,96.75
50,0.28204408801362063,0.6124874137858664,96.44
51,0.27198671583160866,0.5654208677232545,96.83
52,0.256331303844265,0.5836642148439809,96.71
53,0.25348255352759397,0.5702280246383775,96.75
54,0.24455863231197694,0.6091549300862558,96.47
55,0.23057322619551449,0.5058453654054703,96.89
56,0.2282247323503472,0.5485283140982382,96.77
57,0.2182490708854032,0.5759170843663141,96.78
58,0.21545927890095268,0.5543623147071159,96.82
59,0.21188747104031957,0.5313505679365994,96.79
60,0.20221124565943047,0.5112505342269511,96.68
61,0.1955059034019447,0.5163807992201931,96.89
62,0.1944214243025675,0.5341523581317559,96.62
63,0.18948128708837172,0.5088889383737508,96.84
64,0.18177912548035874,0.490093064315535,96.99
65,0.18135972302963724,0.4893139670848756,97.02
66,0.17450529674863355,0.5021287354731045,96.88
67,0.17615077768487317,0.4791548738586744,97.06
68,0.1707010240267351,0.4845339794866331,97.02
69,0.16690263064025854,0.5050216746397685,96.71
70,0.16218290525946605,0.47594773180229827,96.91
71,0.15732394796136237,0.48628017593999073,96.95
72,0.15813348412762632,0.47263323941086693,96.86
73,0.15399375855389677,0.46702387913124654,97.07
74,0.14961866308723587,0.473002452701343,97.03
75,0.14878395334469138,0.4677400649753061,96.93
76,0.1471494932159895,0.4874782677181383,96.83
77,0.14412778432988246,0.4830553556729249,96.97
78,0.14275481661484635,0.4686793525687721,97.07
79,0.14126723254977935,0.4712324615180672,96.98
80,0.13740869226860222,0.46414773067995885,97.02
81,0.13648717154769965,0.45864537803668576,97.06
82,0.13517351565521507,0.474403662645213,96.98
83,0.13570318760882288,0.4688508790569653,96.97
84,0.13519564377937815,0.48027856801584917,96.94
85,0.1325924062447196,0.47962562978264744,97.0
86,0.13256091236948966,0.46946417515538846,96.93
87,0.1321581600651572,0.4718863521936682,96.94
88,0.12989762674708685,0.48321710023887293,96.89
89,0.13013073026450436,0.47031296995714994,97.0
90,0.129073902444857,0.4701830118487615,97.01
91,0.12917542149258016,0.4669143125052618,97.03
92,0.12706973034078128,0.4734613339702642,97.06
93,0.12678818430849198,0.4646412344176496,97.02
94,0.12640605018711348,0.46609981693665364,97.03
95,0.12472907046440339,0.4690721284819554,96.98
96,0.12428290294958781,0.46905845310700217,96.95
97,0.12307279005768568,0.4583421406473037,97.06
98,0.12235772170863048,0.46302602424348904,97.01
99,0.12154859858429064,0.46183424327275524,97.01
100,0.1211094343457611,0.4640464887394804,96.99
